Entity,Code,Year,Fossil Fuels (TWh)
Africa,,1965,658.940796
Africa,,1966,690.502006
Africa,,1967,694.6708477
Africa,,1968,727.596509
Africa,,1969,737.6714762
Africa,,1970,794.6844896
Africa,,1971,874.4587404
Africa,,1972,921.6090531
Africa,,1973,999.903878
Africa,,1974,1040.194517
Africa,,1975,1101.143846
Africa,,1976,1204.265641
Africa,,1977,1261.037727
Africa,,1978,1313.340206
Africa,,1979,1443.222226
Africa,,1980,1563.347356
Africa,,1981,1750.668627
Africa,,1982,1878.450723
Africa,,1983,1946.669654
Africa,,1984,2005.439796
Africa,,1985,2070.741554
Africa,,1986,2108.4749
Africa,,1987,2191.59442
Africa,,1988,2336.991571
Africa,,1989,2335.638186
Africa,,1990,2422.825537
Africa,,1991,2409.136911
Africa,,1992,2460.509671
Africa,,1993,2478.949529
Africa,,1994,2548.241696
Africa,,1995,2648.041425
Africa,,1996,2715.206389
Africa,,1997,2764.419533
Africa,,1998,2799.463643
Africa,,1999,2882.295933
Africa,,2000,2940.741321
Africa,,2001,3057.224549
Africa,,2002,3080.476485
Africa,,2003,3244.700509
Africa,,2004,3482.06383
Africa,,2005,3510.716781
Africa,,2006,3572.477771
Africa,,2007,3700.708409
Africa,,2008,3946.457817
Africa,,2009,4015.73311
Africa,,2010,4133.236717
Africa,,2011,4142.953843
Africa,,2012,4298.266368
Africa,,2013,4400.578392
Africa,,2014,4522.260972
Africa,,2015,4590.455074
Africa,,2016,4714.357946
Africa,,2017,4803.136483
Africa,,2018,4954.635402
Africa,,2019,5043.233947
Algeria,DZA,1965,23.64987086
Algeria,DZA,1966,28.7828183
Algeria,DZA,1967,27.03506274
Algeria,DZA,1968,28.68022433
Algeria,DZA,1969,32.47174348
Algeria,DZA,1970,35.04387387
Algeria,DZA,1971,38.75707128
Algeria,DZA,1972,43.18417371
Algeria,DZA,1973,51.02706332
Algeria,DZA,1974,57.43935678
Algeria,DZA,1975,69.39984302
Algeria,DZA,1976,80.95190726
Algeria,DZA,1977,89.41724514
Algeria,DZA,1978,112.6223148
Algeria,DZA,1979,147.6798454
Algeria,DZA,1980,176.3831411
Algeria,DZA,1981,214.1040941
Algeria,DZA,1982,246.6959151
Algeria,DZA,1983,270.2719873
Algeria,DZA,1984,258.8598435
Algeria,DZA,1985,260.3865714
Algeria,DZA,1986,276.7515256
Algeria,DZA,1987,283.6927908
Algeria,DZA,1988,304.8809425
Algeria,DZA,1989,296.4002282
Algeria,DZA,1990,314.5747875
Algeria,DZA,1991,311.2289351
Algeria,DZA,1992,319.6387013
Algeria,DZA,1993,296.9514042
Algeria,DZA,1994,301.430487
Algeria,DZA,1995,312.5743828
Algeria,DZA,1996,309.5257873
Algeria,DZA,1997,297.6382176
Algeria,DZA,1998,307.7134842
Algeria,DZA,1999,310.8341545
Algeria,DZA,2000,299.7862071
Algeria,DZA,2001,310.6105074
Algeria,DZA,2002,321.7844121
Algeria,DZA,2003,336.1538545
Algeria,DZA,2004,349.054787
Algeria,DZA,2005,364.6817717
Algeria,DZA,2006,378.6011837
Algeria,DZA,2007,399.00104
Algeria,DZA,2008,422.7620196
Algeria,DZA,2009,447.9045928
Algeria,DZA,2010,436.9267545
Algeria,DZA,2011,463.3958988
Algeria,DZA,2012,506.532383
Algeria,DZA,2013,536.6294793
Algeria,DZA,2014,584.9256407
Algeria,DZA,2015,616.9207669
Algeria,DZA,2016,615.9739022
Algeria,DZA,2017,622.0644732
Algeria,DZA,2018,670.256824
Algeria,DZA,2019,703.1175405
Argentina,ARG,1965,309.8285909
Argentina,ARG,1966,320.1940764
Argentina,ARG,1967,329.7267371
Argentina,ARG,1968,340.62636
Argentina,ARG,1969,352.9092812
Argentina,ARG,1970,332.4271662
Argentina,ARG,1971,353.4557097
Argentina,ARG,1972,359.9332596
Argentina,ARG,1973,371.5224994
Argentina,ARG,1974,379.5545953
Argentina,ARG,1975,364.9764989
Argentina,ARG,1976,386.4188475
Argentina,ARG,1977,405.1389727
Argentina,ARG,1978,404.7188013
Argentina,ARG,1979,423.4411499
Argentina,ARG,1980,411.5324945
Argentina,ARG,1981,394.980746
Argentina,ARG,1982,400.1226765
Argentina,ARG,1983,413.7702024
Argentina,ARG,1984,405.5640583
Argentina,ARG,1985,388.8008519
Argentina,ARG,1986,435.9326404
Argentina,ARG,1987,454.5627781
Argentina,ARG,1988,482.4415001
Argentina,ARG,1989,468.2518046
Argentina,ARG,1990,443.0298261
Argentina,ARG,1991,452.2152098
Argentina,ARG,1992,483.4689634
Argentina,ARG,1993,489.110598
Argentina,ARG,1994,486.1356581
Argentina,ARG,1995,511.793498
Argentina,ARG,1996,560.3746969
Argentina,ARG,1997,535.4084442
Argentina,ARG,1998,562.2394103
Argentina,ARG,1999,564.1524355
Argentina,ARG,2000,572.4570199
Argentina,ARG,2001,541.6218375
Argentina,ARG,2002,513.8359233
Argentina,ARG,2003,563.0287074
Argentina,ARG,2004,610.2588421
Argentina,ARG,2005,651.1390026
Argentina,ARG,2006,676.3895114
Argentina,ARG,2007,730.2418397
Argentina,ARG,2008,746.359069
Argentina,ARG,2009,718.7982656
Argentina,ARG,2010,760.6403288
Argentina,ARG,2011,779.7704005
Argentina,ARG,2012,810.0427358
Argentina,ARG,2013,839.4062951
Argentina,ARG,2014,834.5147709
Argentina,ARG,2015,849.6307969
Argentina,ARG,2016,853.6627757
Argentina,ARG,2017,845.420923
Argentina,ARG,2018,835.063885
Argentina,ARG,2019,810.5820762
Australia,AUS,1965,383.1750432
Australia,AUS,1966,423.4760796
Australia,AUS,1967,449.6774264
Australia,AUS,1968,477.284389
Australia,AUS,1969,495.8527983
Australia,AUS,1970,539.1942722
Australia,AUS,1971,563.9411398
Australia,AUS,1972,591.0386467
Australia,AUS,1973,631.9483708
Australia,AUS,1974,669.5071337
Australia,AUS,1975,678.3166993
Australia,AUS,1976,705.690934
Australia,AUS,1977,744.5503465
Australia,AUS,1978,760.9011165
Australia,AUS,1979,793.72505
Australia,AUS,1980,801.6155057
Australia,AUS,1981,807.4272507
Australia,AUS,1982,809.6388419
Australia,AUS,1983,813.4547358
Australia,AUS,1984,847.6868515
Australia,AUS,1985,852.165029
Australia,AUS,1986,882.0992057
Australia,AUS,1987,907.8611643
Australia,AUS,1988,949.1856896
Australia,AUS,1989,997.0093559
Australia,AUS,1990,1014.048887
Australia,AUS,1991,1004.912311
Australia,AUS,1992,1014.883151
Australia,AUS,1993,1043.868914
Australia,AUS,1994,1087.97357
Australia,AUS,1995,1119.14479
Australia,AUS,1996,1147.239758
Australia,AUS,1997,1177.298968
Australia,AUS,1998,1206.010813
Australia,AUS,1999,1259.258241
Australia,AUS,2000,1264.793408
Australia,AUS,2001,1277.953124
Australia,AUS,2002,1296.04465
Australia,AUS,2003,1314.682378
Australia,AUS,2004,1358.446469
Australia,AUS,2005,1349.632856
Australia,AUS,2006,1432.938706
Australia,AUS,2007,1451.87459
Australia,AUS,2008,1475.171063
Australia,AUS,2009,1455.723662
Australia,AUS,2010,1450.189348
Australia,AUS,2011,1482.663554
Australia,AUS,2012,1466.997994
Australia,AUS,2013,1466.687283
Australia,AUS,2014,1497.662003
Australia,AUS,2015,1515.937006
Australia,AUS,2016,1516.338534
Australia,AUS,2017,1518.532814
Australia,AUS,2018,1526.400889
Australia,AUS,2019,1627.911643
Austria,AUT,1965,141.9411349
Austria,AUT,1966,147.0776066
Austria,AUT,1967,148.0308159
Austria,AUT,1968,160.46885
Austria,AUT,1969,172.4916874
Austria,AUT,1970,191.1959682
Austria,AUT,1971,203.3474466
Austria,AUT,1972,210.7066841
Austria,AUT,1973,224.7089123
Austria,AUT,1974,215.8025993
Austria,AUT,1975,210.7016011
Austria,AUT,1976,230.0816274
Austria,AUT,1977,217.9073304
Austria,AUT,1978,230.4403421
Austria,AUT,1979,239.1354296
Austria,AUT,1980,234.7963353
Austria,AUT,1981,220.3051599
Austria,AUT,1982,209.9617796
Austria,AUT,1983,209.9928452
Austria,AUT,1984,218.074917
Austria,AUT,1985,221.792706
Austria,AUT,1986,220.9422409
Austria,AUT,1987,226.485749
Austria,AUT,1988,221.3970668
Austria,AUT,1989,223.7102598
Austria,AUT,1990,238.765883
Austria,AUT,1991,255.0921035
Austria,AUT,1992,239.1679599
Austria,AUT,1993,239.6941951
Austria,AUT,1994,240.9498922
Austria,AUT,1995,251.9258249
Austria,AUT,1996,261.6755118
Austria,AUT,1997,263.3933735
Austria,AUT,1998,265.7736185
Austria,AUT,1999,264.6912479
Austria,AUT,2000,262.8468117
Austria,AUT,2001,281.0254857
Austria,AUT,2002,283.5821921
Austria,AUT,2003,307.6218425
Austria,AUT,2004,302.9393971
Austria,AUT,2005,306.9096825
Austria,AUT,2006,301.0032891
Austria,AUT,2007,284.8578998
Austria,AUT,2008,288.7783149
Austria,AUT,2009,267.7323642
Austria,AUT,2010,287.8418544
Austria,AUT,2011,273.0532862
Austria,AUT,2012,265.9382586
Austria,AUT,2013,266.8765374
Austria,AUT,2014,250.7959395
Austria,AUT,2015,257.59616
Austria,AUT,2016,263.4861091
Austria,AUT,2017,274.0980276
Austria,AUT,2018,269.2330737
Austria,AUT,2019,276.2111296
Azerbaijan,AZE,1985,230.8554122
Azerbaijan,AZE,1986,250.2183866
Azerbaijan,AZE,1987,242.4096803
Azerbaijan,AZE,1988,242.9077857
Azerbaijan,AZE,1989,247.7435788
Azerbaijan,AZE,1990,255.400206
Azerbaijan,AZE,1991,244.9113893
Azerbaijan,AZE,1992,209.0422792
Azerbaijan,AZE,1993,178.6701677
Azerbaijan,AZE,1994,165.3258161
Azerbaijan,AZE,1995,155.9207986
Azerbaijan,AZE,1996,127.10343
Azerbaijan,AZE,1997,121.004294
Azerbaijan,AZE,1998,120.7939886
Azerbaijan,AZE,1999,121.5554122
Azerbaijan,AZE,2000,127.0099172
Azerbaijan,AZE,2001,122.9596064
Azerbaijan,AZE,2002,119.4115828
Azerbaijan,AZE,2003,128.4338019
Azerbaijan,AZE,2004,145.8118351
Azerbaijan,AZE,2005,158.0682465
Azerbaijan,AZE,2006,156.766159
Azerbaijan,AZE,2007,141.6203961
Azerbaijan,AZE,2008,143.4445598
Azerbaijan,AZE,2009,125.8746107
Azerbaijan,AZE,2010,121.1498028
Azerbaijan,AZE,2011,137.8403053
Azerbaijan,AZE,2012,144.4677792
Azerbaijan,AZE,2013,149.3699881
Azerbaijan,AZE,2014,152.8602417
Azerbaijan,AZE,2015,166.6033941
Azerbaijan,AZE,2016,164.0559179
Azerbaijan,AZE,2017,161.4026202
Azerbaijan,AZE,2018,166.049009
Azerbaijan,AZE,2019,177.6288071
Bangladesh,BGD,1971,8.135298175
Bangladesh,BGD,1972,15.40215649
Bangladesh,BGD,1973,18.70311996
Bangladesh,BGD,1974,19.60239318
Bangladesh,BGD,1975,21.80714411
Bangladesh,BGD,1976,25.03508364
Bangladesh,BGD,1977,25.89639683
Bangladesh,BGD,1978,27.8106453
Bangladesh,BGD,1979,30.73068431
Bangladesh,BGD,1980,34.85418038
Bangladesh,BGD,1981,34.99160494
Bangladesh,BGD,1982,39.09487266
Bangladesh,BGD,1983,38.23269586
Bangladesh,BGD,1984,40.79013569
Bangladesh,BGD,1985,46.08892548
Bangladesh,BGD,1986,51.20597152
Bangladesh,BGD,1987,56.4558285
Bangladesh,BGD,1988,62.58045479
Bangladesh,BGD,1989,66.89387018
Bangladesh,BGD,1990,71.24248172
Bangladesh,BGD,1991,68.77670724
Bangladesh,BGD,1992,75.35684973
Bangladesh,BGD,1993,83.63797219
Bangladesh,BGD,1994,88.18557499
Bangladesh,BGD,1995,106.0087104
Bangladesh,BGD,1996,110.0173375
Bangladesh,BGD,1997,115.7648309
Bangladesh,BGD,1998,123.0014842
Bangladesh,BGD,1999,124.5222955
Bangladesh,BGD,2000,133.9061524
Bangladesh,BGD,2001,152.667888
Bangladesh,BGD,2002,158.325053
Bangladesh,BGD,2003,167.9439844
Bangladesh,BGD,2004,173.8008224
Bangladesh,BGD,2005,187.6045773
Bangladesh,BGD,2006,203.4406766
Bangladesh,BGD,2007,208.2747377
Bangladesh,BGD,2008,219.9330743
Bangladesh,BGD,2009,243.4139275
Bangladesh,BGD,2010,248.3741287
Bangladesh,BGD,2011,269.6796605
Bangladesh,BGD,2012,289.0586065
Bangladesh,BGD,2013,297.95558
Bangladesh,BGD,2014,311.0279733
Bangladesh,BGD,2015,365.2298477
Bangladesh,BGD,2016,370.2697526
Bangladesh,BGD,2017,383.5259502
Bangladesh,BGD,2018,408.7523492
Bangladesh,BGD,2019,485.2732296
Belarus,BLR,1985,407.9848947
Belarus,BLR,1986,465.7795946
Belarus,BLR,1987,472.5606033
Belarus,BLR,1988,479.3462132
Belarus,BLR,1989,463.6018873
Belarus,BLR,1990,444.5135781
Belarus,BLR,1991,439.7152726
Belarus,BLR,1992,416.020857
Belarus,BLR,1993,333.1700201
Belarus,BLR,1994,277.6281607
Belarus,BLR,1995,251.889464
Belarus,BLR,1996,258.2862108
Belarus,BLR,1997,260.8579929
Belarus,BLR,1998,255.2482586
Belarus,BLR,1999,248.4779221
Belarus,BLR,2000,255.3239412
Belarus,BLR,2001,248.8838127
Belarus,BLR,2002,256.2972214
Belarus,BLR,2003,255.1551169
Belarus,BLR,2004,287.3858874
Belarus,BLR,2005,286.3518144
Belarus,BLR,2006,304.1685475
Belarus,BLR,2007,296.9915643
Belarus,BLR,2008,300.3527058
Belarus,BLR,2009,284.4889701
Belarus,BLR,2010,301.8818707
Belarus,BLR,2011,300.2230455
Belarus,BLR,2012,324.3569717
Belarus,BLR,2013,285.8836673
Belarus,BLR,2014,295.2145423
Belarus,BLR,2015,268.135564
Belarus,BLR,2016,266.5158124
Belarus,BLR,2017,271.0887944
Belarus,BLR,2018,289.3819115
Belarus,BLR,2019,291.9151016
Belgium,BEL,1965,412.1372439
Belgium,BEL,1966,396.9581287
Belgium,BEL,1967,416.6847253
Belgium,BEL,1968,464.522765
Belgium,BEL,1969,510.0327186
Belgium,BEL,1970,538.7023224
Belgium,BEL,1971,528.9385665
Belgium,BEL,1972,562.1698661
Belgium,BEL,1973,569.2348221
Belgium,BEL,1974,549.3086447
Belgium,BEL,1975,497.9638459
Belgium,BEL,1976,520.5981704
Belgium,BEL,1977,515.2749133
Belgium,BEL,1978,537.7195096
Belgium,BEL,1979,557.2583619
Belgium,BEL,1980,528.7191099
Belgium,BEL,1981,499.7544181
Belgium,BEL,1982,469.3020296
Belgium,BEL,1983,429.5047261
Belgium,BEL,1984,441.6414719
Belgium,BEL,1985,445.1699228
Belgium,BEL,1986,448.5490333
Belgium,BEL,1987,457.8584105
Belgium,BEL,1988,466.2419644
Belgium,BEL,1989,476.0847075
Belgium,BEL,1990,507.0924793
Belgium,BEL,1991,528.4041455
Belgium,BEL,1992,524.1546874
Belgium,BEL,1993,518.4214145
Belgium,BEL,1994,557.1618043
Belgium,BEL,1995,560.8367445
Belgium,BEL,1996,598.406099
Belgium,BEL,1997,593.6711708
Belgium,BEL,1998,611.2626771
Belgium,BEL,1999,596.985242
Belgium,BEL,2000,615.4953946
Belgium,BEL,2001,615.1837394
Belgium,BEL,2002,610.0271839
Belgium,BEL,2003,638.7566735
Belgium,BEL,2004,641.5692702
Belgium,BEL,2005,631.0926027
Belgium,BEL,2006,633.8164351
Belgium,BEL,2007,633.6745897
Belgium,BEL,2008,652.3415002
Belgium,BEL,2009,593.0498669
Belgium,BEL,2010,634.0332725
Belgium,BEL,2011,576.3103855
Belgium,BEL,2012,564.011729
Belgium,BEL,2013,573.6953809
Belgium,BEL,2014,546.1008535
Belgium,BEL,2015,571.7393629
Belgium,BEL,2016,579.1923125
Belgium,BEL,2017,587.4299427
Belgium,BEL,2018,599.8812127
Belgium,BEL,2019,592.9027946
Brazil,BRA,1965,198.4222065
Brazil,BRA,1966,216.2625747
Brazil,BRA,1967,223.2677183
Brazil,BRA,1968,263.1502164
Brazil,BRA,1969,289.1423283
Brazil,BRA,1970,327.3742955
Brazil,BRA,1971,358.4050464
Brazil,BRA,1972,409.7679628
Brazil,BRA,1973,496.8577967
Brazil,BRA,1974,537.0147616
Brazil,BRA,1975,559.4679151
Brazil,BRA,1976,604.9075353
Brazil,BRA,1977,629.5383031
Brazil,BRA,1978,689.3284912
Brazil,BRA,1979,726.7662839
Brazil,BRA,1980,711.4635067
Brazil,BRA,1981,679.8904486
Brazil,BRA,1982,695.9006181
Brazil,BRA,1983,678.3596921
Brazil,BRA,1984,707.107191
Brazil,BRA,1985,739.0005395
Brazil,BRA,1986,806.9600439
Brazil,BRA,1987,835.0777892
Brazil,BRA,1988,849.8994238
Brazil,BRA,1989,855.0314132
Brazil,BRA,1990,829.6469715
Brazil,BRA,1991,854.9756754
Brazil,BRA,1992,909.8261045
Brazil,BRA,1993,950.1315495
Brazil,BRA,1994,1010.096053
Brazil,BRA,1995,1057.746074
Brazil,BRA,1996,1122.789704
Brazil,BRA,1997,1197.645516
Brazil,BRA,1998,1239.807011
Brazil,BRA,1999,1269.605632
Brazil,BRA,2000,1282.023114
Brazil,BRA,2001,1322.387112
Brazil,BRA,2002,1318.760218
Brazil,BRA,2003,1311.017274
Brazil,BRA,2004,1382.411435
Brazil,BRA,2005,1406.522023
Brazil,BRA,2006,1435.178425
Brazil,BRA,2007,1492.973007
Brazil,BRA,2008,1583.417565
Brazil,BRA,2009,1492.022881
Brazil,BRA,2010,1704.873968
Brazil,BRA,2011,1795.044171
Brazil,BRA,2012,1886.310975
Brazil,BRA,2013,2037.776437
Brazil,BRA,2014,2117.41064
Brazil,BRA,2015,2048.106821
Brazil,BRA,2016,1897.972698
Brazil,BRA,2017,1932.73622
Brazil,BRA,2018,1855.675063
Brazil,BRA,2019,1854.3745
Bulgaria,BGR,1965,114.0117684
Bulgaria,BGR,1966,122.6219714
Bulgaria,BGR,1967,143.3617097
Bulgaria,BGR,1968,163.0788588
Bulgaria,BGR,1969,180.6299484
Bulgaria,BGR,1970,202.9951855
Bulgaria,BGR,1971,211.5805018
Bulgaria,BGR,1972,218.1235506
Bulgaria,BGR,1973,225.4743115
Bulgaria,BGR,1974,231.2469931
Bulgaria,BGR,1975,250.8124776
Bulgaria,BGR,1976,258.1127604
Bulgaria,BGR,1977,268.9956177
Bulgaria,BGR,1978,281.2507658
Bulgaria,BGR,1979,290.9275325
Bulgaria,BGR,1980,307.5196268
Bulgaria,BGR,1981,294.4608942
Bulgaria,BGR,1982,299.6152547
Bulgaria,BGR,1983,296.560597
Bulgaria,BGR,1984,293.6734522
Bulgaria,BGR,1985,293.0046997
Bulgaria,BGR,1986,302.5078903
Bulgaria,BGR,1987,303.5056972
Bulgaria,BGR,1988,301.2070682
Bulgaria,BGR,1989,301.999781
Bulgaria,BGR,1990,276.8371273
Bulgaria,BGR,1991,218.7106652
Bulgaria,BGR,1992,208.197266
Bulgaria,BGR,1993,217.2852938
Bulgaria,BGR,1994,204.968372
Bulgaria,BGR,1995,215.7488507
Bulgaria,BGR,1996,211.695406
Bulgaria,BGR,1997,198.0686957
Bulgaria,BGR,1998,189.4973077
Bulgaria,BGR,1999,162.8861014
Bulgaria,BGR,2000,157.8108418
Bulgaria,BGR,2001,166.1243198
Bulgaria,BGR,2002,157.0571101
Bulgaria,BGR,2003,169.7189397
Bulgaria,BGR,2004,163.9622623
Bulgaria,BGR,2005,173.8276227
Bulgaria,BGR,2006,177.9152571
Bulgaria,BGR,2007,187.18768
Bulgaria,BGR,2008,180.6098989
Bulgaria,BGR,2009,152.0594091
Bulgaria,BGR,2010,154.9202409
Bulgaria,BGR,2011,170.6790554
Bulgaria,BGR,2012,156.8895272
Bulgaria,BGR,2013,140.9719461
Bulgaria,BGR,2014,148.4062259
Bulgaria,BGR,2015,159.510294
Bulgaria,BGR,2016,151.023858
Bulgaria,BGR,2017,158.9867266
Bulgaria,BGR,2018,149.5207671
Bulgaria,BGR,2019,145.4035174
Canada,CAN,1965,1039.4889
Canada,CAN,1966,1090.938343
Canada,CAN,1967,1149.846467
Canada,CAN,1968,1240.244392
Canada,CAN,1969,1298.412886
Canada,CAN,1970,1398.012538
Canada,CAN,1971,1434.64349
Canada,CAN,1972,1516.707197
Canada,CAN,1973,1599.593379
Canada,CAN,1974,1623.813493
Canada,CAN,1975,1612.70055
Canada,CAN,1976,1703.298998
Canada,CAN,1977,1794.630926
Canada,CAN,1978,1771.736486
Canada,CAN,1979,1810.953558
Canada,CAN,1980,1837.009598
Canada,CAN,1981,1758.082601
Canada,CAN,1982,1696.657198
Canada,CAN,1983,1628.389649
Canada,CAN,1984,1724.615754
Canada,CAN,1985,1739.616934
Canada,CAN,1986,1696.826434
Canada,CAN,1987,1758.466978
Canada,CAN,1988,1883.440307
Canada,CAN,1989,1967.486919
Canada,CAN,1990,1916.190479
Canada,CAN,1991,1856.872545
Canada,CAN,1992,1919.092224
Canada,CAN,1993,1929.23525
Canada,CAN,1994,1987.512508
Canada,CAN,1995,2062.427774
Canada,CAN,1996,2109.232173
Canada,CAN,1997,2178.101383
Canada,CAN,1998,2208.876451
Canada,CAN,1999,2270.683174
Canada,CAN,2000,2340.521923
Canada,CAN,2001,2318.704593
Canada,CAN,2002,2386.203376
Canada,CAN,2003,2448.106038
Canada,CAN,2004,2448.533997
Canada,CAN,2005,2425.668742
Canada,CAN,2006,2387.712637
Canada,CAN,2007,2493.040749
Canada,CAN,2008,2451.736982
Canada,CAN,2009,2285.090413
Canada,CAN,2010,2401.930907
Canada,CAN,2011,2495.016207
Canada,CAN,2012,2441.658106
Canada,CAN,2013,2509.178717
Canada,CAN,2014,2568.967392
Canada,CAN,2015,2542.913141
Canada,CAN,2016,2513.077161
Canada,CAN,2017,2544.678281
Canada,CAN,2018,2638.454362
Canada,CAN,2019,2608.280424
Chile,CHL,1965,61.33315657
Chile,CHL,1966,65.9558411
Chile,CHL,1967,67.22491711
Chile,CHL,1968,68.94907655
Chile,CHL,1969,73.74235149
Chile,CHL,1970,77.66571435
Chile,CHL,1971,83.34842835
Chile,CHL,1972,83.96326384
Chile,CHL,1973,80.51972247
Chile,CHL,1974,77.35295744
Chile,CHL,1975,67.80958591
Chile,CHL,1976,71.56763587
Chile,CHL,1977,73.86155242
Chile,CHL,1978,78.5374995
Chile,CHL,1979,81.28632614
Chile,CHL,1980,83.4115484
Chile,CHL,1981,85.37628913
Chile,CHL,1982,73.98044057
Chile,CHL,1983,74.54766436
Chile,CHL,1984,78.27538984
Chile,CHL,1985,76.74455362
Chile,CHL,1986,79.23924339
Chile,CHL,1987,82.05504037
Chile,CHL,1988,96.43230548
Chile,CHL,1989,115.700397
Chile,CHL,1990,126.1669076
Chile,CHL,1991,132.8247743
Chile,CHL,1992,139.1296316
Chile,CHL,1993,148.730417
Chile,CHL,1994,159.5542471
Chile,CHL,1995,171.7883124
Chile,CHL,1996,190.4024279
Chile,CHL,1997,219.4801823
Chile,CHL,1998,230.6435728
Chile,CHL,1999,248.3396842
Chile,CHL,2000,249.8734477
Chile,CHL,2001,244.2608199
Chile,CHL,2002,251.0788759
Chile,CHL,2003,251.5073568
Chile,CHL,2004,271.6162195
Chile,CHL,2005,273.3259328
Chile,CHL,2006,291.220143
Chile,CHL,2007,311.9983543
Chile,CHL,2008,301.551421
Chile,CHL,2009,292.2601666
Chile,CHL,2010,302.5500079
Chile,CHL,2011,335.9986113
Chile,CHL,2012,341.7348698
Chile,CHL,2013,344.1628967
Chile,CHL,2014,330.0552229
Chile,CHL,2015,332.7228937
Chile,CHL,2016,356.7738268
Chile,CHL,2017,348.0944282
Chile,CHL,2018,358.8256998
Chile,CHL,2019,354.847243
China,CHN,1965,1470.854842
China,CHN,1966,1602.818601
China,CHN,1967,1443.752848
China,CHN,1968,1449.069563
China,CHN,1969,1776.41008
China,CHN,1970,2290.622743
China,CHN,1971,2714.151201
China,CHN,1972,2921.403014
China,CHN,1973,3077.998906
China,CHN,1974,3163.531879
China,CHN,1975,3551.488186
China,CHN,1976,3744.148384
China,CHN,1977,4088.737477
China,CHN,1978,4504.217121
China,CHN,1979,4628.250021
China,CHN,1980,4694.566539
China,CHN,1981,4609.007255
China,CHN,1982,4795.99896
China,CHN,1983,5083.980209
China,CHN,1984,5471.344896
China,CHN,1985,5921.845567
China,CHN,1986,6212.685302
China,CHN,1987,6705.295385
China,CHN,1988,7197.553799
China,CHN,1989,7541.75243
China,CHN,1990,7620.274848
China,CHN,1991,8029.220452
China,CHN,1992,8456.527184
China,CHN,1993,9070.002256
China,CHN,1994,9572.766186
China,CHN,1995,9815.82367
China,CHN,1996,10365.62949
China,CHN,1997,10403.18113
China,CHN,1998,10411.26305
China,CHN,1999,10800.84161
China,CHN,2000,11119.50957
China,CHN,2001,11633.08937
China,CHN,2002,12699.6117
China,CHN,2003,14896.34225
China,CHN,2004,17375.20527
China,CHN,2005,19761.64717
China,CHN,2006,21671.21111
China,CHN,2007,23515.75328
China,CHN,2008,24004.39913
China,CHN,2009,25145.18178
China,CHN,2010,26704.58218
China,CHN,2011,28960.78441
China,CHN,2012,29660.25223
China,CHN,2013,30602.04785
China,CHN,2014,30841.82437
China,CHN,2015,30845.16977
China,CHN,2016,30872.32644
China,CHN,2017,31527.34671
China,CHN,2018,32388.70195
China,CHN,2019,33512.48643
Colombia,COL,1965,78.41812496
Colombia,COL,1966,85.23662597
Colombia,COL,1967,90.19173993
Colombia,COL,1968,94.27549986
Colombia,COL,1969,94.61725014
Colombia,COL,1970,102.8909151
Colombia,COL,1971,99.80891957
Colombia,COL,1972,112.3901605
Colombia,COL,1973,110.4544567
Colombia,COL,1974,123.4546918
Colombia,COL,1975,123.364517
Colombia,COL,1976,128.2545426
Colombia,COL,1977,131.2260969
Colombia,COL,1978,137.893245
Colombia,COL,1979,145.2825332
Colombia,COL,1980,145.0755163
Colombia,COL,1981,150.0362928
Colombia,COL,1982,155.9742734
Colombia,COL,1983,165.7626168
Colombia,COL,1984,166.3445795
Colombia,COL,1985,171.2022592
Colombia,COL,1986,170.4503844
Colombia,COL,1987,185.2393596
Colombia,COL,1988,181.8677177
Colombia,COL,1989,188.6734376
Colombia,COL,1990,169.5890834
Colombia,COL,1991,178.4962406
Colombia,COL,1992,205.2019103
Colombia,COL,1993,216.6409653
Colombia,COL,1994,226.5527999
Colombia,COL,1995,231.569573
Colombia,COL,1996,230.6098773
Colombia,COL,1997,250.8846696
Colombia,COL,1998,254.6554065
Colombia,COL,1999,221.1226477
Colombia,COL,2000,220.9663529
Colombia,COL,2001,214.3265273
Colombia,COL,2002,207.3791065
Colombia,COL,2003,212.5901706
Colombia,COL,2004,212.84004
Colombia,COL,2005,211.6508468
Colombia,COL,2006,241.8468896
Colombia,COL,2007,239.3942393
Colombia,COL,2008,263.7411413
Colombia,COL,2009,259.2293074
Colombia,COL,2010,286.2777093
Colombia,COL,2011,283.8419732
Colombia,COL,2012,315.4922702
Colombia,COL,2013,330.9241211
Colombia,COL,2014,353.9948404
Colombia,COL,2015,357.3256736
Colombia,COL,2016,378.7241894
Colombia,COL,2017,362.1627195
Colombia,COL,2018,367.9324552
Colombia,COL,2019,400.9574597
Croatia,HRV,1990,89.20186247
Croatia,HRV,1991,67.41942199
Croatia,HRV,1992,67.64413273
Croatia,HRV,1993,70.49170973
Croatia,HRV,1994,68.77325307
Croatia,HRV,1995,71.01699626
Croatia,HRV,1996,70.96243955
Croatia,HRV,1997,76.04711389
Croatia,HRV,1998,80.89745805
Croatia,HRV,1999,80.41934461
Croatia,HRV,2000,77.46553281
Croatia,HRV,2001,80.42152267
Croatia,HRV,2002,84.54291236
Croatia,HRV,2003,90.49137962
Croatia,HRV,2004,88.54540084
Croatia,HRV,2005,89.06610848
Croatia,HRV,2006,89.03265539
Croatia,HRV,2007,95.01386434
Croatia,HRV,2008,91.4018809
Croatia,HRV,2009,85.49287173
