Entity,Code,Year,Fossil fuels per capita (kWh)
India,IND,1999,3130.8297
India,IND,2000,3254.798826
India,IND,2001,3220.974645
India,IND,2002,3332.873028
India,IND,2003,3412.974069
India,IND,2004,3530.437087
India,IND,2005,3715.215282
India,IND,2006,3816.084995
India,IND,2007,4085.207913
India,IND,2008,4288.694389
India,IND,2009,4584.163819
India,IND,2010,4725.887728
India,IND,2011,4878.240819
India,IND,2012,5106.991821
India,IND,2013,5212.587752
India,IND,2014,5508.084081
India,IND,2015,5642.015351
India,IND,2016,5837.032231
India,IND,2017,5992.306445
India,IND,2018,6283.856927
India,IND,2019,6303.314301
Indonesia,IDN,1965,789.0827044
Indonesia,IDN,1966,746.2127299
Indonesia,IDN,1967,708.6055854
Indonesia,IDN,1968,723.3830505
Indonesia,IDN,1969,801.7797499
Indonesia,IDN,1970,823.9213395
Indonesia,IDN,1971,829.8681186
Indonesia,IDN,1972,862.8632541
Indonesia,IDN,1973,944.2339791
Indonesia,IDN,1974,984.9781401
Indonesia,IDN,1975,1182.877225
Indonesia,IDN,1976,1230.384051
Indonesia,IDN,1977,1579.794463
Indonesia,IDN,1978,1722.830106
Indonesia,IDN,1979,1920.798113
Indonesia,IDN,1980,2010.813816
Indonesia,IDN,1981,2136.331306
Indonesia,IDN,1982,2126.537571
Indonesia,IDN,1983,2193.689502
Indonesia,IDN,1984,2324.052201
Indonesia,IDN,1985,2412.820701
Indonesia,IDN,1986,2598.312954
Indonesia,IDN,1987,2695.913788
Indonesia,IDN,1988,2788.868792
Indonesia,IDN,1989,3018.303931
Indonesia,IDN,1990,3255.362996
Indonesia,IDN,1991,3467.365291
Indonesia,IDN,1992,3720.56634
Indonesia,IDN,1993,3886.799722
Indonesia,IDN,1994,4105.061955
Indonesia,IDN,1995,4302.05103
Indonesia,IDN,1996,4521.065083
Indonesia,IDN,1997,4887.186347
Indonesia,IDN,1998,4663.154577
Indonesia,IDN,1999,5026.34937
Indonesia,IDN,2000,5400.70595
Indonesia,IDN,2001,5615.213848
Indonesia,IDN,2002,5816.210649
Indonesia,IDN,2003,6204.478729
Indonesia,IDN,2004,6080.162082
Indonesia,IDN,2005,6141.946363
Indonesia,IDN,2006,6165.156346
Indonesia,IDN,2007,6519.207159
Indonesia,IDN,2008,6331.851816
Indonesia,IDN,2009,6467.072323
Indonesia,IDN,2010,6962.790754
Indonesia,IDN,2011,7572.906713
Indonesia,IDN,2012,7869.966421
Indonesia,IDN,2013,8044.244385
Indonesia,IDN,2014,7402.398176
Indonesia,IDN,2015,7368.313661
Indonesia,IDN,2016,7362.03814
Indonesia,IDN,2017,7559.452238
Indonesia,IDN,2018,8116.423343
Indonesia,IDN,2019,8589.723131
Iran,IRN,1965,3783.391003
Iran,IRN,1966,4013.47217
Iran,IRN,1967,4297.395991
Iran,IRN,1968,4598.708102
Iran,IRN,1969,4912.768412
Iran,IRN,1970,5654.502217
Iran,IRN,1971,6030.697277
Iran,IRN,1972,6602.851999
Iran,IRN,1973,7793.013552
Iran,IRN,1974,8582.827649
Iran,IRN,1975,9735.578196
Iran,IRN,1976,10618.92257
Iran,IRN,1977,11695.75136
Iran,IRN,1978,10880.21531
Iran,IRN,1979,11437.65285
Iran,IRN,1980,10147.6788
Iran,IRN,1981,9740.835004
Iran,IRN,1982,10586.05189
Iran,IRN,1983,12145.60752
Iran,IRN,1984,12650.65496
Iran,IRN,1985,13288.89428
Iran,IRN,1986,11872.03424
Iran,IRN,1987,12236.58479
Iran,IRN,1988,12468.52005
Iran,IRN,1989,13325.72608
Iran,IRN,1990,14595.2162
Iran,IRN,1991,15599.06874
Iran,IRN,1992,16653.09535
Iran,IRN,1993,15030.50602
Iran,IRN,1994,16866.00617
Iran,IRN,1995,17573.54083
Iran,IRN,1996,18750.09805
Iran,IRN,1997,19271.86942
Iran,IRN,1998,19610.20218
Iran,IRN,1999,20782.92115
Iran,IRN,2000,21630.80645
Iran,IRN,2001,22533.65974
Iran,IRN,2002,24052.2854
Iran,IRN,2003,24220.6691
Iran,IRN,2004,26184.96838
Iran,IRN,2005,27695.038
Iran,IRN,2006,29821.13816
Iran,IRN,2007,31642.69216
Iran,IRN,2008,32919.38619
Iran,IRN,2009,33677.47147
Iran,IRN,2010,33278.49887
Iran,IRN,2011,34369.44249
Iran,IRN,2012,34119.87583
Iran,IRN,2013,35138.56114
Iran,IRN,2014,36242.99869
Iran,IRN,2015,35613.72089
Iran,IRN,2016,36979.35067
Iran,IRN,2017,38162.74439
Iran,IRN,2018,39606.50263
Iran,IRN,2019,40281.52107
Iraq,IRQ,1965,2406.770205
Iraq,IRQ,1966,2596.325174
Iraq,IRQ,1967,2533.836615
Iraq,IRQ,1968,2612.645343
Iraq,IRQ,1969,2963.957937
Iraq,IRQ,1970,3633.993183
Iraq,IRQ,1971,3849.679881
Iraq,IRQ,1972,4424.308204
Iraq,IRQ,1973,4155.654001
Iraq,IRQ,1974,3937.681501
Iraq,IRQ,1975,4186.363688
Iraq,IRQ,1976,5207.252603
Iraq,IRQ,1977,5178.91822
Iraq,IRQ,1978,4793.624709
Iraq,IRQ,1979,5804.635167
Iraq,IRQ,1980,6820.433771
Iraq,IRQ,1981,6602.979249
Iraq,IRQ,1982,6718.853883
Iraq,IRQ,1983,7252.917801
Iraq,IRQ,1984,7770.594981
Iraq,IRQ,1985,8988.661087
Iraq,IRQ,1986,9765.118504
Iraq,IRQ,1987,11154.30477
Iraq,IRQ,1988,12798.14223
Iraq,IRQ,1989,14070.15153
Iraq,IRQ,1990,12359.04541
Iraq,IRQ,1991,8240.384447
Iraq,IRQ,1992,12330.59392
Iraq,IRQ,1993,16377.46612
Iraq,IRQ,1994,18305.7592
Iraq,IRQ,1995,17298.27109
Iraq,IRQ,1996,17517.90314
Iraq,IRQ,1997,20021.38683
Iraq,IRQ,1998,13424.98646
Iraq,IRQ,1999,9905.091932
Iraq,IRQ,2000,12395.75705
Iraq,IRQ,2001,13527.19208
Iraq,IRQ,2002,12297.31061
Iraq,IRQ,2003,11010.26535
Iraq,IRQ,2004,11387.23679
Iraq,IRQ,2005,10735.85787
Iraq,IRQ,2006,10760.10257
Iraq,IRQ,2007,11293.5721
Iraq,IRQ,2008,11685.10965
Iraq,IRQ,2009,12822.13296
Iraq,IRQ,2010,13258.30922
Iraq,IRQ,2011,13600.75371
Iraq,IRQ,2012,13871.81896
Iraq,IRQ,2013,14378.95863
Iraq,IRQ,2014,13373.94855
Iraq,IRQ,2015,12923.17773
Iraq,IRQ,2016,14487.68002
Iraq,IRQ,2017,13997.74672
Iraq,IRQ,2018,14367.60442
Iraq,IRQ,2019,15574.01693
Ireland,IRL,1965,22973.6529
Ireland,IRL,1966,25853.98218
Ireland,IRL,1967,28038.19921
Ireland,IRL,1968,32702.76889
Ireland,IRL,1969,32776.87627
Ireland,IRL,1970,25251.35397
Ireland,IRL,1971,26276.497
Ireland,IRL,1972,27150.26425
Ireland,IRL,1973,28173.39295
Ireland,IRL,1974,28059.01272
Ireland,IRL,1975,26011.4259
Ireland,IRL,1976,26057.49882
Ireland,IRL,1977,27216.31224
Ireland,IRL,1978,27944.26745
Ireland,IRL,1979,30324.581
Ireland,IRL,1980,28936.02298
Ireland,IRL,1981,27891.94208
Ireland,IRL,1982,27479.6748
Ireland,IRL,1983,26896.61169
Ireland,IRL,1984,26529.90198
Ireland,IRL,1985,27645.07623
Ireland,IRL,1986,29802.6305
Ireland,IRL,1987,30344.22562
Ireland,IRL,1988,30073.97606
Ireland,IRL,1989,31170.70711
Ireland,IRL,1990,32746.48692
Ireland,IRL,1991,33835.8041
Ireland,IRL,1992,33896.53176
Ireland,IRL,1993,34517.10668
Ireland,IRL,1994,35568.9688
Ireland,IRL,1995,36205.95981
Ireland,IRL,1996,37998.10145
Ireland,IRL,1997,39311.23553
Ireland,IRL,1998,41631.01999
Ireland,IRL,1999,43618.76193
Ireland,IRL,2000,44729.83746
Ireland,IRL,2001,46859.28969
Ireland,IRL,2002,45504.57055
Ireland,IRL,2003,43674.38991
Ireland,IRL,2004,43242.10348
Ireland,IRL,2005,43962.80034
Ireland,IRL,2006,43572.22557
Ireland,IRL,2007,43752.12248
Ireland,IRL,2008,42094.13367
Ireland,IRL,2009,37195.29462
Ireland,IRL,2010,36805.562
Ireland,IRL,2011,33562.51136
Ireland,IRL,2012,33144.57392
Ireland,IRL,2013,32152.78725
Ireland,IRL,2014,31550.48432
Ireland,IRL,2015,32686.85828
Ireland,IRL,2016,34083.51144
Ireland,IRL,2017,33004.43081
Ireland,IRL,2018,32722.04371
Ireland,IRL,2019,31489.61251
Israel,ISR,1965,18663.23269
Israel,ISR,1966,19014.66145
Israel,ISR,1967,19394.67781
Israel,ISR,1968,19882.14246
Israel,ISR,1969,20251.11829
Israel,ISR,1970,20494.13163
Israel,ISR,1971,20692.57144
Israel,ISR,1972,20899.19562
Israel,ISR,1973,21140.23006
Israel,ISR,1974,20907.41849
Israel,ISR,1975,20911.89023
Israel,ISR,1976,21491.16447
Israel,ISR,1977,21910.38347
Israel,ISR,1978,22827.06805
Israel,ISR,1979,24456.95253
Israel,ISR,1980,25545.559
Israel,ISR,1981,25508.06608
Israel,ISR,1982,26056.47581
Israel,ISR,1983,25820.26521
Israel,ISR,1984,25761.9533
Israel,ISR,1985,24632.75508
Israel,ISR,1986,25484.62021
Israel,ISR,1987,27763.67552
Israel,ISR,1988,29193.75345
Israel,ISR,1989,29605.88804
Israel,ISR,1990,29909.79786
Israel,ISR,1991,30076.48825
Israel,ISR,1992,31628.63098
Israel,ISR,1993,32308.56674
Israel,ISR,1994,34145.30406
Israel,ISR,1995,36910.27938
Israel,ISR,1996,37759.53944
Israel,ISR,1997,36099.45541
Israel,ISR,1998,37694.93014
Israel,ISR,1999,38334.66729
Israel,ISR,2000,39290.08002
Israel,ISR,2001,38370.45376
Israel,ISR,2002,38236.37062
Israel,ISR,2003,38615.6556
Israel,ISR,2004,38358.89721
Israel,ISR,2005,38803.22895
Israel,ISR,2006,37889.75266
Israel,ISR,2007,39009.16509
Israel,ISR,2008,38642.0006
Israel,ISR,2009,36110.19795
Israel,ISR,2010,37439.65378
Israel,ISR,2011,37555.76725
Israel,ISR,2012,38502.11393
Israel,ISR,2013,35152.34364
Israel,ISR,2014,33912.59008
Israel,ISR,2015,35129.74472
Israel,ISR,2016,35015.72508
Israel,ISR,2017,36030.94168
Israel,ISR,2018,35466.92288
Israel,ISR,2019,35864.0751
Italy,ITA,1965,15186.7618
Italy,ITA,1966,16485.81489
Italy,ITA,1967,18073.8287
Italy,ITA,1968,19620.97777
Italy,ITA,1969,21302.87974
Italy,ITA,1970,23565.4681
Italy,ITA,1971,24841.0856
Italy,ITA,1972,25883.11597
Italy,ITA,1973,27180.26165
Italy,ITA,1974,26952.12615
Italy,ITA,1975,26009.7645
Italy,ITA,1976,27566.53943
Italy,ITA,1977,26937.44896
Italy,ITA,1978,27811.94842
Italy,ITA,1979,28739.37936
Italy,ITA,1980,27898.44142
Italy,ITA,1981,27299.64241
Italy,ITA,1982,26514.57025
Italy,ITA,1983,25905.2442
Italy,ITA,1984,26195.49643
Italy,ITA,1985,26118.69347
Italy,ITA,1986,26778.72979
Italy,ITA,1987,28144.68428
Italy,ITA,1988,28831.17158
Italy,ITA,1989,30067.33762
Italy,ITA,1990,30313.42934
Italy,ITA,1991,30498.36342
Italy,ITA,1992,30435.05063
Italy,ITA,1993,29911.1555
Italy,ITA,1994,29697.25675
Italy,ITA,1995,31366.0873
Italy,ITA,1996,31239.80655
Italy,ITA,1997,31800.20762
Italy,ITA,1998,32785.46681
Italy,ITA,1999,33706.07475
Italy,ITA,2000,34219.49403
Italy,ITA,2001,34145.35378
Italy,ITA,2002,33974.39518
Italy,ITA,2003,35013.00341
Italy,ITA,2004,35092.13131
Italy,ITA,2005,35211.97749
Italy,ITA,2006,34788.38913
Italy,ITA,2007,34124.06741
Italy,ITA,2008,32964.20115
Italy,ITA,2009,29937.28342
Italy,ITA,2010,30457.47737
Italy,ITA,2011,29296.43347
Italy,ITA,2012,27848.14247
Italy,ITA,2013,25431.18363
Italy,ITA,2014,23358.86852
Italy,ITA,2015,24459.43134
Italy,ITA,2016,24789.27107
Italy,ITA,2017,25267.32342
Italy,ITA,2018,25031.38435
Italy,ITA,2019,24476.02838
Japan,JPN,1965,16237.73171
Japan,JPN,1966,17847.83243
Japan,JPN,1967,20834.24987
Japan,JPN,1968,23006.84462
Japan,JPN,1969,26099.99653
Japan,JPN,1970,28921.81391
Japan,JPN,1971,30173.82907
Japan,JPN,1972,31211.93816
Japan,JPN,1973,34905.94084
Japan,JPN,1974,33930.08385
Japan,JPN,1975,31737.09787
Japan,JPN,1976,32404.48901
Japan,JPN,1977,32654.86991
Japan,JPN,1978,33209.11341
Japan,JPN,1979,33819.18591
Japan,JPN,1980,31972.94191
Japan,JPN,1981,31121.35693
Japan,JPN,1982,29107.74714
Japan,JPN,1983,28989.50146
Japan,JPN,1984,31490.21955
Japan,JPN,1985,30703.67133
Japan,JPN,1986,30481.84268
Japan,JPN,1987,30664.17864
Japan,JPN,1988,32841.96128
Japan,JPN,1989,33732.47966
Japan,JPN,1990,34980.05796
Japan,JPN,1991,35392.83375
Japan,JPN,1992,35932.8976
Japan,JPN,1993,35476.75959
Japan,JPN,1994,37388.05659
Japan,JPN,1995,38087.09236
Japan,JPN,1996,38687.62139
Japan,JPN,1997,38710.49087
Japan,JPN,1998,37432.46829
Japan,JPN,1999,38492.80117
Japan,JPN,2000,38908.51745
Japan,JPN,2001,38470.78177
Japan,JPN,2002,38461.76451
Japan,JPN,2003,39786.3586
Japan,JPN,2004,39165.18971
Japan,JPN,2005,40076.41257
Japan,JPN,2006,39477.17039
Japan,JPN,2007,39808.80953
Japan,JPN,2008,39742.89149
Japan,JPN,2009,35264.33583
Japan,JPN,2010,37315.48736
Japan,JPN,2011,37772.47945
Japan,JPN,2012,40477.72454
Japan,JPN,2013,40028.08017
Japan,JPN,2014,39011.69161
Japan,JPN,2015,37998.29775
Japan,JPN,2016,37356.96984
Japan,JPN,2017,37382.17563
Japan,JPN,2018,36666.25215
Japan,JPN,2019,35756.97583
Kazakhstan,KAZ,1985,49828.97214
Kazakhstan,KAZ,1986,50470.66879
Kazakhstan,KAZ,1987,50853.92647
Kazakhstan,KAZ,1988,51973.61044
Kazakhstan,KAZ,1989,50691.85216
Kazakhstan,KAZ,1990,51125.78841
Kazakhstan,KAZ,1991,51042.43991
Kazakhstan,KAZ,1992,50656.73093
Kazakhstan,KAZ,1993,44764.15748
Kazakhstan,KAZ,1994,39832.79397
Kazakhstan,KAZ,1995,36230.57297
Kazakhstan,KAZ,1996,31939.23124
Kazakhstan,KAZ,1997,28528.39458
Kazakhstan,KAZ,1998,27293.85146
Kazakhstan,KAZ,1999,25885.68657
Kazakhstan,KAZ,2000,23585.91233
Kazakhstan,KAZ,2001,26657.24563
Kazakhstan,KAZ,2002,27063.5487
Kazakhstan,KAZ,2003,29786.95214
Kazakhstan,KAZ,2004,31487.70062
Kazakhstan,KAZ,2005,32857.31193
Kazakhstan,KAZ,2006,34504.12166
Kazakhstan,KAZ,2007,38163.50719
Kazakhstan,KAZ,2008,40052.32177
Kazakhstan,KAZ,2009,35787.67494
Kazakhstan,KAZ,2010,37995.8396
Kazakhstan,KAZ,2011,41399.26219
Kazakhstan,KAZ,2012,42325.79095
Kazakhstan,KAZ,2013,42165.40645
Kazakhstan,KAZ,2014,42047.53773
Kazakhstan,KAZ,2015,40714.03515
Kazakhstan,KAZ,2016,40430.56598
Kazakhstan,KAZ,2017,42283.346
Kazakhstan,KAZ,2018,46316.60821
Kazakhstan,KAZ,2019,44974.21888
Kuwait,KWT,1965,171795.261
Kuwait,KWT,1966,162420.5331
Kuwait,KWT,1967,150130.5654
Kuwait,KWT,1968,144154.7471
Kuwait,KWT,1969,135880.7078
Kuwait,KWT,1970,102567.7176
Kuwait,KWT,1971,95473.06032
Kuwait,KWT,1972,99568.67544
Kuwait,KWT,1973,93432.69892
Kuwait,KWT,1974,84497.36143
Kuwait,KWT,1975,71486.97337
Kuwait,KWT,1976,79369.25779
Kuwait,KWT,1977,76171.4479
Kuwait,KWT,1978,78620.47934
Kuwait,KWT,1979,90116.72911
Kuwait,KWT,1980,64358.6908
Kuwait,KWT,1981,77546.45749
Kuwait,KWT,1982,74013.09653
Kuwait,KWT,1983,78110.66278
Kuwait,KWT,1984,79484.77068
Kuwait,KWT,1985,73789.27309
Kuwait,KWT,1986,79272.61497
Kuwait,KWT,1987,69736.96614
Kuwait,KWT,1988,75438.46685
Kuwait,KWT,1989,79766.84435
Kuwait,KWT,1990,37793.81623
Kuwait,KWT,1991,22224.63715
Kuwait,KWT,1992,43050.06335
Kuwait,KWT,1993,62607.31759
Kuwait,KWT,1994,82228.48049
Kuwait,KWT,1995,106060.8865
Kuwait,KWT,1996,103669.4203
Kuwait,KWT,1997,102691.2586
Kuwait,KWT,1998,116520.9244
Kuwait,KWT,1999,112714.1131
Kuwait,KWT,2000,112287.174
Kuwait,KWT,2001,110892.0278
Kuwait,KWT,2002,111152.1407
Kuwait,KWT,2003,129159.6636
Kuwait,KWT,2004,142196.0143
Kuwait,KWT,2005,152576.2755
Kuwait,KWT,2006,137852.7267
Kuwait,KWT,2007,126970.5632
Kuwait,KWT,2008,130210.6109
Kuwait,KWT,2009,128064.3428
Kuwait,KWT,2010,130930.7902
Kuwait,KWT,2011,124080.3161
Kuwait,KWT,2012,130407.7668
Kuwait,KWT,2013,128398.8743
Kuwait,KWT,2014,112493.9056
Kuwait,KWT,2015,117462.1664
Kuwait,KWT,2016,118287.2086
Kuwait,KWT,2017,107995.0485
Kuwait,KWT,2018,105496.4545
Kuwait,KWT,2019,108032.9637
Latvia,LVA,1985,37768.62131
Latvia,LVA,1986,34548.57587
Latvia,LVA,1987,30142.7155
Latvia,LVA,1988,28748.53904
Latvia,LVA,1989,27917.9267
Latvia,LVA,1990,27466.85266
Latvia,LVA,1991,26423.35279
Latvia,LVA,1992,18923.72231
Latvia,LVA,1993,15738.0133
Latvia,LVA,1994,14878.24194
Latvia,LVA,1995,14307.64147
Latvia,LVA,1996,14506.76971
Latvia,LVA,1997,13466.9448
Latvia,LVA,1998,13448.68826
Latvia,LVA,1999,12639.52181
Latvia,LVA,2000,12333.75299
Latvia,LVA,2001,13704.47967
Latvia,LVA,2002,14476.40821
Latvia,LVA,2003,14630.5457
Latvia,LVA,2004,15946.2655
Latvia,LVA,2005,16493.99903
Latvia,LVA,2006,16436.24848
Latvia,LVA,2007,17243.30365
Latvia,LVA,2008,17126.33235
Latvia,LVA,2009,15777.9853
Latvia,LVA,2010,18521.00939
Latvia,LVA,2011,16957.7209
Latvia,LVA,2012,16584.75348
Latvia,LVA,2013,16698.18003
Latvia,LVA,2014,16157.04382
Latvia,LVA,2015,16798.05009
Latvia,LVA,2016,17523.23393
Latvia,LVA,2017,17322.35667
Latvia,LVA,2018,17685.72776
Latvia,LVA,2019,18708.69891
Lithuania,LTU,1985,42849.98671
Lithuania,LTU,1986,38272.81458
Lithuania,LTU,1987,40677.75564
Lithuania,LTU,1988,39865.77737
Lithuania,LTU,1989,40777.77797
Lithuania,LTU,1990,41215.40455
Lithuania,LTU,1991,44412.13994
Lithuania,LTU,1992,23936.50497
Lithuania,LTU,1993,18056.59697
Lithuania,LTU,1994,17823.96823
Lithuania,LTU,1995,17630.26684
Lithuania,LTU,1996,18524.62528
Lithuania,LTU,1997,17864.17723
Lithuania,LTU,1998,18696.15107
Lithuania,LTU,1999,16737.88869
Lithuania,LTU,2000,15174.77759
Lithuania,LTU,2001,16767.61216
Lithuania,LTU,2002,16465.93214
Lithuania,LTU,2003,17005.21734
Lithuania,LTU,2004,17737.9765
Lithuania,LTU,2005,19055.10903
Lithuania,LTU,2006,19506.0332
Lithuania,LTU,2007,21171.72622
Lithuania,LTU,2008,21161.90872
Lithuania,LTU,2009,18195.47407
Lithuania,LTU,2010,20042.32228
Lithuania,LTU,2011,20949.93008
Lithuania,LTU,2012,21178.3769
Lithuania,LTU,2013,19389.94397
Lithuania,LTU,2014,18883.58162
Lithuania,LTU,2015,19899.2273
Lithuania,LTU,2016,20264.53515
Lithuania,LTU,2017,21438.41844
Lithuania,LTU,2018,22579.24691
Lithuania,LTU,2019,22567.53094
Luxembourg,LUX,1965,125904.7573
Luxembourg,LUX,1966,119961.7969
Luxembourg,LUX,1967,117341.2399
Luxembourg,LUX,1968,126201.8495
Luxembourg,LUX,1969,135175.5215
Luxembourg,LUX,1970,139489.2243
Luxembourg,LUX,1971,133627.1285
Luxembourg,LUX,1972,136535.7437
Luxembourg,LUX,1973,143579.952
Luxembourg,LUX,1974,144365.7391
Luxembourg,LUX,1975,118883.3515
Luxembourg,LUX,1976,118269.6721
Luxembourg,LUX,1977,109326.0786
Luxembourg,LUX,1978,113153.8032
Luxembourg,LUX,1979,115624.9877
Luxembourg,LUX,1980,106204.228
Luxembourg,LUX,1981,90390.6058
Luxembourg,LUX,1982,84714.60582
Luxembourg,LUX,1983,79155.91036
Luxembourg,LUX,1984,85052.93006
Luxembourg,LUX,1985,87261.1408
Luxembourg,LUX,1986,84702.72585
Luxembourg,LUX,1987,79421.22032
Luxembourg,LUX,1988,80819.63982
Luxembourg,LUX,1989,92193.60624
Luxembourg,LUX,1990,96608.31463
Luxembourg,LUX,1991,102683.3363
Luxembourg,LUX,1992,101785.9297
Luxembourg,LUX,1993,101571.2931
Luxembourg,LUX,1994,96288.25766
Luxembourg,LUX,1995,82382.81713
Luxembourg,LUX,1996,83750.18509
Luxembourg,LUX,1997,80595.95138
Luxembourg,LUX,1998,76433.5751
Luxembourg,LUX,1999,80034.65671
Luxembourg,LUX,2000,84161.45494
Luxembourg,LUX,2001,89471.59241
Luxembourg,LUX,2002,97146.90705
Luxembourg,LUX,2003,101307.9303
Luxembourg,LUX,2004,113283.2101
Luxembourg,LUX,2005,113404.4406
Luxembourg,LUX,2006,109245.9636
Luxembourg,LUX,2007,102828.2033
Luxembourg,LUX,2008,99865.1784
Luxembourg,LUX,2009,93241.587
Luxembourg,LUX,2010,96186.54403
Luxembourg,LUX,2011,91664.84533
Luxembourg,LUX,2012,87598.87736
Luxembourg,LUX,2013,81057.73059
Luxembourg,LUX,2014,76288.76123
Luxembourg,LUX,2015,72087.00848
Luxembourg,LUX,2016,69388.83693
Luxembourg,LUX,2017,69860.46833
Luxembourg,LUX,2018,71373.48471
Luxembourg,LUX,2019,71243.90891
Macedonia,MKD,1990,14132.11913
Macedonia,MKD,1991,13517.27025
Macedonia,MKD,1992,13941.39892
Macedonia,MKD,1993,14483.84363
Macedonia,MKD,1994,13313.18197
Macedonia,MKD,1995,13253.96281
Macedonia,MKD,1996,15468.52782
Macedonia,MKD,1997,13676.17608
Macedonia,MKD,1998,15269.18206
Macedonia,MKD,1999,14030.00422
Macedonia,MKD,2000,13458.50654
Macedonia,MKD,2001,13306.67296
Macedonia,MKD,2002,12763.27874
Macedonia,MKD,2003,13634.1244
Macedonia,MKD,2004,13274.9092
Macedonia,MKD,2005,13725.55925
Macedonia,MKD,2006,13763.66184
Macedonia,MKD,2007,14520.45983
Macedonia,MKD,2008,14202.21853
Macedonia,MKD,2009,13383.97666
Macedonia,MKD,2010,13103.87764
Macedonia,MKD,2011,14405.34534
Macedonia,MKD,2012,13744.26217
Macedonia,MKD,2013,12413.78629
Macedonia,MKD,2014,11771.65764
Macedonia,MKD,2015,11546.87138
Macedonia,MKD,2016,12031.92631
Macedonia,MKD,2017,12465.775
Macedonia,MKD,2018,11596.78903
Macedonia,MKD,2019,13321.52223
Malaysia,MYS,1965,2864.780583
Malaysia,MYS,1966,3251.057277
Malaysia,MYS,1967,3195.706845
Malaysia,MYS,1968,3160.204563
Malaysia,MYS,1969,3186.112817
Malaysia,MYS,1970,3439.408347
Malaysia,MYS,1971,3770.46983
Malaysia,MYS,1972,4173.532593
Malaysia,MYS,1973,4414.741952
Malaysia,MYS,1974,4402.910771
Malaysia,MYS,1975,4472.238362
Malaysia,MYS,1976,4883.61386
Malaysia,MYS,1977,5351.967339
Malaysia,MYS,1978,7188.598785
Malaysia,MYS,1979,8569.158127
Malaysia,MYS,1980,8950.073655
Malaysia,MYS,1981,8938.337123
Malaysia,MYS,1982,9445.223851
Malaysia,MYS,1983,10592.92761
Malaysia,MYS,1984,10821.99148
Malaysia,MYS,1985,10481.488
Malaysia,MYS,1986,11443.33859
Malaysia,MYS,1987,11340.10057
Malaysia,MYS,1988,11608.28418
Malaysia,MYS,1989,12762.58768
Malaysia,MYS,1990,13654.20121
Malaysia,MYS,1991,16160.58191
Malaysia,MYS,1992,17102.5036
Malaysia,MYS,1993,17340.51965
Malaysia,MYS,1994,18296.91599
Malaysia,MYS,1995,18670.1042
Malaysia,MYS,1996,20549.35296
Malaysia,MYS,1997,23545.20932
Malaysia,MYS,1998,21271.13578
Malaysia,MYS,1999,23195.04061
Malaysia,MYS,2000,25384.51315
Malaysia,MYS,2001,25125.41601
Malaysia,MYS,2002,26467.65778
Malaysia,MYS,2003,28307.85305
Malaysia,MYS,2004,29560.84902
Malaysia,MYS,2005,30923.66336
Malaysia,MYS,2006,31498.42311
Malaysia,MYS,2007,33010.36549
Malaysia,MYS,2008,33376.96653
Malaysia,MYS,2009,31779.90099
Malaysia,MYS,2010,32290.16737
Malaysia,MYS,2011,32757.19759
Malaysia,MYS,2012,34625.8342
Malaysia,MYS,2013,35562.93354
Malaysia,MYS,2014,35307.15378
Malaysia,MYS,2015,35271.13263
Malaysia,MYS,2016,36219.40935
Malaysia,MYS,2017,35769.57542
Malaysia,MYS,2018,34740.69776
Malaysia,MYS,2019,34687.09118
Mexico,MEX,1965,6053.794624
Mexico,MEX,1966,6165.741507
Mexico,MEX,1967,6047.630204
Mexico,MEX,1968,6346.684459
Mexico,MEX,1969,6783.185452
Mexico,MEX,1970,6984.552175
Mexico,MEX,1971,7192.331701
Mexico,MEX,1972,7746.475981
Mexico,MEX,1973,8124.501145
Mexico,MEX,1974,8745.70234
Mexico,MEX,1975,9213.867363
Mexico,MEX,1976,9490.492227
Mexico,MEX,1977,9706.890844
Mexico,MEX,1978,10897.89964
Mexico,MEX,1979,11734.02458
Mexico,MEX,1980,12599.06538
Mexico,MEX,1981,13349.35095
Mexico,MEX,1982,13690.75923
Mexico,MEX,1983,13306.4783
Mexico,MEX,1984,13543.40216
Mexico,MEX,1985,13762.0441
Mexico,MEX,1986,13248.47226
Mexico,MEX,1987,13476.48866
Mexico,MEX,1988,13216.5306
Mexico,MEX,1989,13603.87186
Mexico,MEX,1990,14026.40112
Mexico,MEX,1991,14339.5845
Mexico,MEX,1992,14203.84216
Mexico,MEX,1993,14001.41389
Mexico,MEX,1994,14850.14626
Mexico,MEX,1995,14005.13792
Mexico,MEX,1996,14168.25091
Mexico,MEX,1997,14290.46047
Mexico,MEX,1998,14835.5796
Mexico,MEX,1999,14566.3467
Mexico,MEX,2000,15123.69612
Mexico,MEX,2001,14839.67322
Mexico,MEX,2002,15223.69532
Mexico,MEX,2003,15248.36083
Mexico,MEX,2004,15796.09149
Mexico,MEX,2005,16521.28753
Mexico,MEX,2006,16788.07477
Mexico,MEX,2007,16703.48091
Mexico,MEX,2008,16570.91297
Mexico,MEX,2009,16470.43215
Mexico,MEX,2010,16601.82668
Mexico,MEX,2011,17140.72565
Mexico,MEX,2012,17116.36545
Mexico,MEX,2013,16970.83584
Mexico,MEX,2014,16430.40448
Mexico,MEX,2015,16285.96572
Mexico,MEX,2016,16309.49221
Mexico,MEX,2017,16310.48711
Mexico,MEX,2018,15857.95969
Mexico,MEX,2019,15378.81032
Morocco,MAR,1965,994.0947283
Morocco,MAR,1966,1386.799461
Morocco,MAR,1967,1461.527089
