Country_or_place,Period_of_time,Year(a),Long_term _average_annual_precipitation_in_depth_(mm/year),Data_source(a),Observations(a),Year(b),Long-term_average_annual_precipitation_in_volume_(10^9 m3/year),Data_source(b),Observations(b),Year(c),National_Rainfall_Index_(NRI)_(mm/year),Data_source(c),Observations(c)
Niger,1993-1997,1997,151,E,No_observation,1997,191.3,E,No_observation,1995,321.5,E,No_observation
Niger,1998-2002,2002,151,E,No_observation,2002,191.3,E,No_observation,2001,310.4,E,No_observation
Niger,2003-2007,2007,151,E,No_observation,2007,191.3,E,No_observation,,,,No_observation
Niger,2008-2012,2012,151,E,No_observation,2012,191.3,E,No_observation,,,,No_observation
Niger,2013-2017,2017,151,E,No_observation,2017,191.3,E,No_observation,,,,No_observation
Nigeria,1958-1962,1962,1150,E,No_observation,1962,1062,E,No_observation,,,,No_observation
Nigeria,1963-1967,1967,1150,E,No_observation,1967,1062,E,No_observation,1965,1420,E,No_observation
Nigeria,1968-1972,1972,1150,E,No_observation,1972,1062,E,No_observation,1970,1342,E,No_observation
Nigeria,1973-1977,1977,1150,E,No_observation,1977,1062,E,No_observation,1976,1349,E,No_observation
Nigeria,1978-1982,1982,1150,E,No_observation,1982,1062,E,No_observation,1979,1411,E,No_observation
Nigeria,1983-1987,1987,1150,E,No_observation,1987,1062,E,No_observation,1986,1272,E,No_observation
Nigeria,1988-1992,1992,1150,E,No_observation,1992,1062,E,No_observation,1990,1351,E,No_observation
Nigeria,1993-1997,1997,1150,E,No_observation,1997,1062,E,No_observation,1997,1365,E,No_observation
Nigeria,1998-2002,2002,1150,E,No_observation,2002,1062,E,No_observation,2001,1295,E,No_observation
Nigeria,2003-2007,2007,1150,E,No_observation,2007,1062,E,No_observation,,,,No_observation
Nigeria,2008-2012,2012,1150,E,No_observation,2012,1062,E,No_observation,,,,No_observation
Nigeria,2013-2017,2017,1150,E,No_observation,2017,1062,E,No_observation,,,,No_observation
Niue,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1988-1992,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1993-1997,,,,No_observation,,,,No_observation,,,,No_observation
Niue,1998-2002,,,,No_observation,,,,No_observation,,,,No_observation
Niue,2003-2007,,,,No_observation,,,,No_observation,,,,No_observation
Niue,2008-2012,,,,No_observation,,,,No_observation,,,,No_observation
Niue,2013-2017,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
North_Macedonia,1988-1992,1992,619,E,No_observation,1992,15.91,E,No_observation,,,,No_observation
North_Macedonia,1993-1997,1997,619,E,No_observation,1997,15.91,E,No_observation,1997,573,E,No_observation
North_Macedonia,1998-2002,2002,619,E,No_observation,2002,15.91,E,No_observation,1998,621.5,E,No_observation
North_Macedonia,2003-2007,2007,619,E,No_observation,2007,15.91,E,No_observation,,,,No_observation
North_Macedonia,2008-2012,2012,619,E,No_observation,2012,15.91,E,No_observation,,,,No_observation
North_Macedonia,2013-2017,2017,619,E,No_observation,2017,15.91,E,No_observation,,,,No_observation
Norway,1958-1962,1962,1414,E,No_observation,1962,544.6,E,No_observation,,,,No_observation
Norway,1963-1967,1967,1414,E,No_observation,1967,544.6,E,No_observation,1966,1237,E,No_observation
Norway,1968-1972,1972,1414,E,No_observation,1972,544.6,E,No_observation,1969,1187,E,No_observation
Norway,1973-1977,1977,1414,E,No_observation,1977,544.6,E,No_observation,1974,1244,E,No_observation
Norway,1978-1982,1982,1414,E,No_observation,1982,544.6,E,No_observation,1981,1284,E,No_observation
Norway,1983-1987,1987,1414,E,No_observation,1987,544.6,E,No_observation,1985,1321,E,No_observation
Norway,1988-1992,1992,1414,E,No_observation,1992,544.6,E,No_observation,1989,1682,E,No_observation
Norway,1993-1997,1997,1414,E,No_observation,1997,544.6,E,No_observation,1994,1373,E,No_observation
Norway,1998-2002,2002,1414,E,No_observation,2002,544.6,E,No_observation,1998,1414,E,No_observation
Norway,2003-2007,2007,1414,E,No_observation,2007,544.6,E,No_observation,,,,No_observation
Norway,2008-2012,2012,1414,E,No_observation,2012,544.6,E,No_observation,,,,No_observation
Norway,2013-2017,2017,1414,E,No_observation,2017,884.1,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1958-1962,1962,402,E,No_observation,1962,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1963-1967,1967,402,E,No_observation,1967,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1968-1972,1972,402,E,No_observation,1972,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1973-1977,1977,402,E,No_observation,1977,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1978-1982,1982,402,E,No_observation,1982,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1983-1987,1987,402,E,No_observation,1987,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1988-1992,1992,402,E,No_observation,1992,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1993-1997,1997,402,E,No_observation,1997,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,1998-2002,2002,402,E,No_observation,2002,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,2003-2007,2007,402,E,No_observation,2007,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,2008-2012,2012,402,E,No_observation,2012,2.42,E,No_observation,,,,No_observation
Occupied_Palestinian_Territory,2013-2017,2017,402,E,No_observation,2017,2.42,E,No_observation,,,,No_observation
Oman,1958-1962,1962,125,,[166],1962,38.69,K,No_observation,,,,No_observation
Oman,1963-1967,1967,125,,[167],1967,38.69,K,No_observation,1966,75.53,E,No_observation
Oman,1968-1972,1972,125,,[168],1972,38.69,K,No_observation,1971,60,E,No_observation
Oman,1973-1977,1977,125,,[169],1977,38.69,K,No_observation,1973,50.54,E,No_observation
Oman,1978-1982,1982,125,,[170],1982,38.69,K,No_observation,1978,33.46,E,No_observation
Oman,1983-1987,1987,125,,[171],1987,38.69,K,No_observation,1986,51.11,E,No_observation
Oman,1988-1992,1992,125,,[172],1992,38.69,K,No_observation,1989,45.46,E,No_observation
Oman,1993-1997,1997,125,,[173],1997,38.69,K,No_observation,1995,112.5,E,No_observation
Oman,1998-2002,2002,125,,[174],2002,38.69,K,No_observation,1998,23.44,E,No_observation
Oman,2003-2007,2007,125,,[175],2007,38.69,K,No_observation,,,,No_observation
Oman,2008-2012,2012,125,,[176],2012,38.69,K,No_observation,,,,No_observation
Oman,2013-2017,2017,125,,No_observation,2017,38.69,K,No_observation,,,,No_observation
Pakistan,1958-1962,1962,494,E,No_observation,1962,393.3,E,No_observation,,,,No_observation
Pakistan,1963-1967,1967,494,E,No_observation,1967,393.3,E,No_observation,1964,466.3,E,No_observation
Pakistan,1968-1972,1972,494,E,No_observation,1972,393.3,E,No_observation,1968,427.1,E,No_observation
Pakistan,1973-1977,1977,494,E,No_observation,1977,393.3,E,No_observation,1975,547.3,E,No_observation
Pakistan,1978-1982,1982,494,E,No_observation,1982,393.3,E,No_observation,1979,540,E,No_observation
Pakistan,1983-1987,1987,494,E,No_observation,1987,393.3,E,No_observation,1986,544,E,No_observation
Pakistan,1988-1992,1992,494,E,No_observation,1992,393.3,E,No_observation,1990,556.1,E,No_observation
Pakistan,1993-1997,1997,494,E,No_observation,1997,393.3,E,No_observation,1994,541.9,E,No_observation
Pakistan,1998-2002,2002,494,E,No_observation,2002,393.3,E,No_observation,1998,355.6,E,No_observation
Pakistan,2003-2007,2007,494,E,No_observation,2007,393.3,E,No_observation,,,,No_observation
Pakistan,2008-2012,2012,494,E,No_observation,2012,393.3,E,No_observation,,,,No_observation
Pakistan,2013-2017,2017,494,E,No_observation,2017,393.3,E,No_observation,,,,No_observation
Palau,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1988-1992,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1993-1997,,,,No_observation,,,,No_observation,,,,No_observation
Palau,1998-2002,,,,No_observation,,,,No_observation,,,,No_observation
Palau,2003-2007,,,,No_observation,,,,No_observation,,,,No_observation
Palau,2008-2012,,,,No_observation,,,,No_observation,,,,No_observation
Palau,2013-2017,,,,No_observation,,,,No_observation,,,,No_observation
Panama,1958-1962,1962,2928,,No_observation,1962,220.8,K,No_observation,,,,No_observation
Panama,1963-1967,1967,2928,,No_observation,1967,220.8,K,No_observation,1963,2536,E,No_observation
Panama,1968-1972,1972,2928,,No_observation,1972,220.8,K,No_observation,1972,2436,E,No_observation
Panama,1973-1977,1977,2928,,No_observation,1977,220.8,K,No_observation,1974,2520,E,No_observation
Panama,1978-1982,1982,2928,,No_observation,1982,220.8,K,No_observation,1979,2396,E,No_observation
Panama,1983-1987,1987,2928,,No_observation,1987,220.8,K,No_observation,1986,2258,E,No_observation
Panama,1988-1992,1992,2928,,No_observation,1992,220.8,K,No_observation,1991,2467,E,No_observation
Panama,1993-1997,1997,2928,,No_observation,1997,220.8,K,No_observation,1997,2329,E,No_observation
Panama,1998-2002,2002,2928,,No_observation,2002,220.8,K,No_observation,1998,2461,E,No_observation
Panama,2003-2007,2007,2928,,No_observation,2007,220.8,K,No_observation,,,,No_observation
Panama,2008-2012,2012,2928,,No_observation,2012,220.8,K,No_observation,,,,No_observation
Panama,2013-2017,2017,2928,,No_observation,2017,220.8,K,No_observation,,,,No_observation
Papua_New_Guinea,1958-1962,1962,3142,E,No_observation,1962,1454,E,No_observation,,,,No_observation
Papua_New_Guinea,1963-1967,1967,3142,E,No_observation,1967,1454,E,No_observation,1964,3246,E,No_observation
Papua_New_Guinea,1968-1972,1972,3142,E,No_observation,1972,1454,E,No_observation,1970,3386,E,No_observation
Papua_New_Guinea,1973-1977,1977,3142,E,No_observation,1977,1454,E,No_observation,1974,3201,E,No_observation
Papua_New_Guinea,1978-1982,1982,3142,E,No_observation,1982,1454,E,No_observation,1979,3214,E,No_observation
Papua_New_Guinea,1983-1987,1987,3142,E,No_observation,1987,1454,E,No_observation,1985,3223,E,No_observation
Papua_New_Guinea,1988-1992,1992,3142,E,No_observation,1992,1454,E,No_observation,1990,3237,E,No_observation
Papua_New_Guinea,1993-1997,1997,3142,E,No_observation,1997,1454,E,No_observation,1995,2981,E,No_observation
Papua_New_Guinea,1998-2002,2002,3142,E,No_observation,2002,1454,E,No_observation,2000,3250,E,No_observation
Papua_New_Guinea,2003-2007,2007,3142,E,No_observation,2007,1454,E,No_observation,,,,No_observation
Papua_New_Guinea,2008-2012,2012,3142,E,No_observation,2012,1454,E,No_observation,,,,No_observation
Papua_New_Guinea,2013-2017,2017,3142,E,No_observation,2017,1454,E,No_observation,,,,No_observation
Paraguay,1958-1962,1962,1130,,No_observation,1962,459.6,,No_observation,,,,No_observation
Paraguay,1963-1967,1967,1130,,No_observation,1967,459.6,,No_observation,1963,1123,E,No_observation
Paraguay,1968-1972,1972,1130,,No_observation,1972,459.6,,No_observation,1970,1094,E,No_observation
Paraguay,1973-1977,1977,1130,,No_observation,1977,459.6,,No_observation,1976,1143,E,No_observation
Paraguay,1978-1982,1982,1130,,No_observation,1982,459.6,,No_observation,1981,1177,E,No_observation
Paraguay,1983-1987,1987,1130,,No_observation,1987,459.6,,No_observation,1985,1296,E,No_observation
Paraguay,1988-1992,1992,1130,,No_observation,1992,459.6,,No_observation,1990,1240,E,No_observation
Paraguay,1993-1997,1997,1130,,No_observation,1997,459.6,,No_observation,1994,1159,E,No_observation
Paraguay,1998-2002,2002,1130,,No_observation,2002,459.6,,No_observation,2001,1228,E,No_observation
Paraguay,2003-2007,2007,1130,,No_observation,2007,459.6,,No_observation,,,,No_observation
Paraguay,2008-2012,2012,1130,,No_observation,2012,459.6,,No_observation,,,,No_observation
Paraguay,2013-2017,2017,1130,,No_observation,2017,459.6,,No_observation,,,,No_observation
Peru,1958-1962,1962,1738,,No_observation,1962,2234,,No_observation,,,,No_observation
Peru,1963-1967,1967,1738,,No_observation,1967,2234,,No_observation,1967,2179,E,No_observation
Peru,1968-1972,1972,1738,,No_observation,1972,2234,,No_observation,1970,2289,E,No_observation
Peru,1973-1977,1977,1738,,No_observation,1977,2234,,No_observation,1973,2479,E,No_observation
Peru,1978-1982,1982,1738,,No_observation,1982,2234,,No_observation,1978,2353,E,No_observation
Peru,1983-1987,1987,1738,,No_observation,1987,2234,,No_observation,1984,2235,E,No_observation
Peru,1988-1992,1992,1738,,No_observation,1992,2234,,No_observation,1990,2085,E,No_observation
Peru,1993-1997,1997,1738,,No_observation,1997,2234,,No_observation,1995,2127,E,No_observation
Peru,1998-2002,2002,1738,,No_observation,2002,2234,,No_observation,2000,2229,E,No_observation
Peru,2003-2007,2007,1738,,No_observation,2007,2234,,No_observation,,,,No_observation
Peru,2008-2012,2012,1738,,No_observation,2012,2234,,No_observation,,,,No_observation
Peru,2013-2017,2017,1738,,No_observation,2017,2234,,No_observation,,,,No_observation
Philippines,1958-1962,1962,2348,E,No_observation,1962,704.4,E,No_observation,,,,No_observation
Philippines,1963-1967,1967,2348,E,No_observation,1967,704.4,E,No_observation,1965,2437,E,No_observation
Philippines,1968-1972,1972,2348,E,No_observation,1972,704.4,E,No_observation,1972,2461,E,No_observation
Philippines,1973-1977,1977,2348,E,No_observation,1977,704.4,E,No_observation,1977,2598,E,No_observation
Philippines,1978-1982,1982,2348,E,No_observation,1982,704.4,E,No_observation,1981,2143,E,No_observation
Philippines,1983-1987,1987,2348,E,No_observation,1987,704.4,E,No_observation,1985,2377,E,No_observation
Philippines,1988-1992,1992,2348,E,No_observation,1992,704.4,E,No_observation,1990,2259,E,No_observation
Philippines,1993-1997,1997,2348,E,No_observation,1997,704.4,E,No_observation,1994,2052,E,No_observation
Philippines,1998-2002,2002,2348,E,No_observation,2002,704.4,E,No_observation,2001,2640,E,No_observation
Philippines,2003-2007,2007,2348,E,No_observation,2007,704.4,E,No_observation,,,,No_observation
Philippines,2008-2012,2012,2348,E,No_observation,2012,704.4,E,No_observation,,,,No_observation
Philippines,2013-2017,2017,2348,E,No_observation,2017,704.4,E,No_observation,,,,No_observation
Poland,1958-1962,1962,600,E,No_observation,1962,187.6,E,No_observation,,,,No_observation
Poland,1963-1967,1967,600,E,No_observation,1967,187.6,E,No_observation,1965,612.6,E,No_observation
Poland,1968-1972,1972,600,E,No_observation,1972,187.6,E,No_observation,1972,584.1,E,No_observation
Poland,1973-1977,1977,600,E,No_observation,1977,187.6,E,No_observation,1973,544.1,E,No_observation
Poland,1978-1982,1982,600,E,No_observation,1982,187.6,E,No_observation,1978,614.3,E,No_observation
Poland,1983-1987,1987,600,E,No_observation,1987,187.6,E,No_observation,1986,547.4,E,No_observation
Poland,1988-1992,1992,600,E,No_observation,1992,187.6,E,No_observation,1990,557.3,E,No_observation
Poland,1993-1997,1997,600,E,No_observation,1997,187.6,E,No_observation,1995,575.4,E,No_observation
Poland,1998-2002,2002,600,E,No_observation,2002,187.6,E,No_observation,2000,600.9,E,No_observation
Poland,2003-2007,2007,600,E,No_observation,2007,187.6,E,No_observation,,,,No_observation
Poland,2008-2012,2012,600,E,No_observation,2012,187.6,E,No_observation,,,,No_observation
Poland,2013-2017,2017,600,E,No_observation,2017,187.6,E,No_observation,,,,No_observation
Portugal,1958-1962,1962,854,E,No_observation,1962,78.67,E,No_observation,,,,No_observation
Portugal,1963-1967,1967,854,E,No_observation,1967,78.67,E,No_observation,1965,1104,E,No_observation
Portugal,1968-1972,1972,854,E,No_observation,1972,78.67,E,No_observation,1968,1027,E,No_observation
Portugal,1973-1977,1977,854,E,No_observation,1977,78.67,E,No_observation,1974,867.1,E,No_observation
Portugal,1978-1982,1982,854,E,No_observation,1982,78.67,E,No_observation,1981,820.8,E,No_observation
Portugal,1983-1987,1987,854,E,No_observation,1987,78.67,E,No_observation,1985,1016,E,No_observation
Portugal,1988-1992,1992,854,E,No_observation,1992,78.67,E,No_observation,1990,731.5,E,No_observation
Portugal,1993-1997,1997,854,E,No_observation,1997,78.67,E,No_observation,1995,947.4,E,No_observation
Portugal,1998-2002,2002,854,E,No_observation,2002,78.67,E,No_observation,2001,920.7,E,No_observation
Portugal,2003-2007,2007,854,E,No_observation,2007,78.64,E,No_observation,,,,No_observation
Portugal,2008-2012,2012,854,E,No_observation,2012,78.75,E,No_observation,,,,No_observation
Portugal,2013-2017,2017,854,E,No_observation,2017,78.76,E,No_observation,,,,No_observation
Puerto_Rico,1958-1962,1962,2054,E,No_observation,1962,18.22,E,No_observation,,,,No_observation
Puerto_Rico,1963-1967,1967,2054,E,No_observation,1967,18.22,E,No_observation,1966,1395,E,No_observation
Puerto_Rico,1968-1972,1972,2054,E,No_observation,1972,18.22,E,No_observation,1972,1428,E,No_observation
Puerto_Rico,1973-1977,1977,2054,E,No_observation,1977,18.22,E,No_observation,1975,1437,E,No_observation
