Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
uk,08/11/1999,67.4,53.6,61.8,,,0,,9.2,,20.6,77.6,60.85,Overcast
uk,08/12/1999,69.5,59.3,63.7,,,0,,8.1,,12.5,91.8,57.46,Overcast
uk,08/13/1999,72.6,60.2,65.1,,,0,,12.8,,13.8,90.2,64.82,Overcast
uk,08/14/1999,69.5,60.5,63.9,,,0,,13.9,,20.9,64.8,69.76,Partially cloudy
uk,08/15/1999,68.1,56,61.5,,,0,,13.9,,25,50.7,66.19,Partially cloudy
uk,08/16/1999,66.5,54.7,58.5,,,0,,8,,16.1,62.4,73.78,Partially cloudy
uk,08/17/1999,62.9,52.4,57.9,,,0,,14,,15.2,88.5,80.94,Overcast
uk,08/18/1999,65.6,57.3,60.1,,,0,,10.3,,16.1,67.8,79.41,Partially cloudy
uk,08/19/1999,65.9,56,60.5,,,0,,18.3,,19.5,68.6,70.1,Partially cloudy
uk,08/20/1999,66.3,53.8,60.2,,,0,,11.4,,19.5,24.1,66.62,Clear
uk,08/21/1999,67.4,51.5,58.8,,,0,,10.3,,25.1,22.8,59.28,Clear
uk,08/22/1999,64.5,52.8,59,,,0,,15,,24.2,78.1,62.67,Overcast
uk,08/23/1999,69.2,56,62.1,,,0,,15,,20.1,75.2,59.82,Overcast
uk,08/24/1999,64.7,57.8,62,,,0,,15,,9.2,95.6,72.79,Overcast
uk,08/25/1999,76.4,60.5,67.6,,,0,,11.8,,3.4,83.9,82.23,Overcast
uk,08/26/1999,73.7,64.1,67.6,,,0,,15,,17.5,74,72.36,Partially cloudy
uk,08/27/1999,71,57.5,64.7,,,0,,11.4,,14.2,68.6,63.96,Partially cloudy
uk,08/28/1999,78.5,58.3,67.8,,,0,,5.8,,11.9,42.8,60.87,Partially cloudy
uk,08/29/1999,74.6,61.4,67.9,,,0,,10.3,,12,53.6,61.34,Partially cloudy
uk,08/30/1999,73.7,62,66.9,,,0,,9.1,,17.5,71.1,60.04,Partially cloudy
uk,08/31/1999,72.8,60.1,66.5,,,0,,9.2,,17.4,73.2,60.64,Partially cloudy
uk,09/01/1999,77.1,55.4,68.2,,,0,,10.3,,7.8,66,65.56,Partially cloudy
uk,09/02/1999,81.2,62.3,70.4,,81.3,0,,8,,8,61.5,63.4,Partially cloudy
uk,09/03/1999,78.9,63.6,70.3,,,0,,11.4,,11.6,43.2,57.92,Partially cloudy
uk,09/04/1999,79.4,60.2,69.2,,,0,,13.9,,12.2,28.3,58.13,Partially cloudy
uk,09/05/1999,82.5,61.1,70.3,,82.4,0,,10.3,,5.8,18.3,66.66,Clear
uk,09/06/1999,81.6,64.5,71.9,,81.1,0,,10.3,,7.9,20,63.51,Clear
uk,09/07/1999,74,62.9,68.2,,,0,,15,,12.2,77.7,67.63,Overcast
uk,09/08/1999,75.8,59.2,66.9,,,0,,12.8,,22.1,58.2,67.92,Partially cloudy
uk,09/09/1999,70.1,56,64.6,,,0,,12.8,,19.8,64.8,63.16,Partially cloudy
uk,09/10/1999,78.9,55.1,66.9,,,0,,8.1,,11.4,34.9,69.82,Partially cloudy
uk,09/11/1999,84.5,64.1,73.4,,84.1,0,,9.2,,6.4,62.4,65.99,Partially cloudy
uk,09/12/1999,70.4,59.1,65.8,,,0,,13.8,,18.1,86.8,69.56,Overcast
uk,09/13/1999,66.5,57.4,60.4,,,0,,8.1,,19.1,75.3,68.95,Overcast
uk,09/14/1999,60.5,54.8,57,,,0.12,,10.3,,9.4,99.3,78.8,"Rain, Overcast"
uk,09/15/1999,57.3,55.1,56,,,0.02,,13.8,,4.3,96,91.19,"Rain, Overcast"
uk,09/16/1999,65,54.2,59.8,,,0.39,,13.9,,18.8,65.3,79.48,"Rain, Partially cloudy"
uk,09/17/1999,67.4,55.1,60.4,,,0.09,,12.8,,25.1,47.4,71.59,"Rain, Partially cloudy"
uk,09/18/1999,64.7,56.6,61.2,,,0,,16.1,,17.4,67.1,76.71,Partially cloudy
uk,09/19/1999,66.8,60.9,63.4,,,0,,18.3,,16,92.3,75.26,Overcast
uk,09/20/1999,61.8,57.6,60.4,,,0,,10.3,,8.3,86.9,90.41,Overcast
uk,09/21/1999,68.3,55,61.5,,,0,,9.2,,14,71.3,79.31,Partially cloudy
uk,09/22/1999,70.8,59.3,63.2,,,0,,16.1,,11.5,77.7,82.81,Overcast
uk,09/23/1999,68.3,60,63.5,,,0,,16.1,,11.2,59.9,78.38,Partially cloudy
uk,09/24/1999,67.4,60.2,62.5,,,0,,16.1,,11.5,67.3,81.12,Partially cloudy
uk,09/25/1999,66.5,58.4,61.3,,,0,,11.4,,15,78.5,82.24,Overcast
uk,09/26/1999,63.2,56,58.6,,,0,,12.7,,15.2,74.4,79,Partially cloudy
uk,09/27/1999,65.6,56.6,59.9,,,0,,13.9,,11.6,83.5,78.92,Overcast
uk,09/28/1999,64.7,54.6,59.2,,,0.07,0.39,12.8,,15.9,61.5,75.79,"Snow, Partially cloudy"
uk,09/29/1999,65,57.3,61.2,,,0.35,1.97,15,,11,62.8,81.61,"Snow, Partially cloudy"
uk,09/30/1999,64.5,56,59,,,0.25,0,16.1,,15.7,66.5,76.36,"Rain, Partially cloudy"
uk,10/01/1999,61.8,52.8,57.6,,,0.06,,20.8,,15.7,79.6,68.77,"Rain, Overcast"
uk,10/02/1999,60.2,47.9,55.8,43.8,,0.3,,19.5,,21.3,59.9,65.24,"Rain, Partially cloudy"
uk,10/03/1999,59.3,47.6,52.2,43.3,,0.03,,16.1,,27.9,35.7,72.19,"Rain, Partially cloudy"
uk,10/04/1999,55.5,45.2,50.2,40,,0.03,,12.8,,25.9,48.1,64.07,"Rain, Partially cloudy"
uk,10/05/1999,55.1,44.3,49.7,41,,0,,8,,23,18.3,59.91,Clear
uk,10/06/1999,58.7,44.3,51,42.9,,0,,6.9,,13,45.3,59.04,Partially cloudy
uk,10/07/1999,59.1,48.4,53.4,45.9,,0,0.39,12.7,,10.7,84.8,73.55,"Snow, Overcast"
uk,10/08/1999,63.2,54.8,58.6,,,0.1,,15,,9.2,81.9,80.47,"Rain, Overcast"
uk,10/09/1999,64.1,56,60,,,0.08,,12.7,,9.9,91.4,80.77,"Rain, Overcast"
uk,10/10/1999,65.6,59.1,61.8,,,0.06,,12.8,,20.3,83.1,78.18,"Rain, Overcast"
uk,10/11/1999,59.1,52.9,56.2,,,0.03,,12.7,,20.4,78.1,61.65,"Rain, Overcast"
uk,10/12/1999,59.6,41,52.3,44.9,,0,,8,,12.3,27.9,63.34,Partially cloudy
uk,10/13/1999,61.1,46.1,53.2,44.9,,0,,9.2,,11,14.1,64.37,Clear
uk,10/14/1999,63.8,43.4,53.8,44.3,,0,,11.4,,6.8,23.7,70.99,Clear
uk,10/15/1999,61.8,54.8,57.1,,,0,,11.4,,7.5,84.8,70.22,Overcast
uk,10/16/1999,63.6,51.5,55.6,,,0,,11.4,,4.7,42.5,72.62,Partially cloudy
uk,10/17/1999,57.5,46.7,52.2,43.2,,0,,19.4,,10.3,39.5,68.35,Partially cloudy
uk,10/18/1999,55.5,47,50.8,40.8,,0,1.97,23,,16.4,33.4,61.51,"Snow, Partially cloudy"
uk,10/19/1999,53.3,45.8,50.1,39.9,,0,,23,,11.8,48.8,58.56,Partially cloudy
uk,10/20/1999,51.5,46.1,48.9,41.1,,0.06,,19.4,,6.5,84,66.1,"Rain, Overcast"
uk,10/21/1999,56.6,48.8,51.3,43.2,,0.07,,17.2,,3.6,99.8,87.49,"Rain, Overcast"
uk,10/22/1999,62.3,54.2,57.7,,,0.32,,12.7,,10,83.6,84.88,"Rain, Overcast"
uk,10/23/1999,61.4,54.2,56.2,,,0.63,,13.8,,11.9,72.3,85.76,"Rain, Partially cloudy"
uk,10/24/1999,55.7,52.8,54.5,,,0.41,,21.9,,13.2,84.4,83.94,"Rain, Overcast"
uk,10/25/1999,61.1,51,55,,,0.01,,13.9,,22.6,55.8,76.35,"Rain, Partially cloudy"
uk,10/26/1999,59.6,48.5,54.2,44.9,,0.04,,10.3,,12.5,53.2,79.38,"Rain, Partially cloudy"
uk,10/27/1999,61.4,47.9,53.5,44.9,,0,1.97,13.9,,10.9,44.4,79.17,"Snow, Partially cloudy"
uk,10/28/1999,63.8,52.4,56.8,,,0,,9.2,,8.5,54.9,75.89,Partially cloudy
uk,10/29/1999,61.4,47.1,54.8,48,,0,,6.9,,3.7,74.6,86.56,Partially cloudy
uk,10/30/1999,64.5,53,58.8,,,0.19,,21.9,,8.7,80,81.99,"Rain, Overcast"
uk,10/31/1999,61.4,52.1,55.8,,,0.03,,17.2,,15,36.7,64.69,"Rain, Partially cloudy"
uk,11/01/1999,63.2,55.7,58.8,,,0.17,,18.4,,14.9,91.5,75.63,"Rain, Overcast"
uk,11/02/1999,57.3,45.1,53,41.9,,0,,13.9,,24.8,52.9,64.16,Partially cloudy
uk,11/03/1999,58.4,46.1,52.7,43,,0,,10.3,,13,48.2,77.3,Partially cloudy
uk,11/04/1999,57.5,48.2,53.6,47.3,,0.03,,13.9,,15.7,76.5,76.48,"Rain, Overcast"
uk,11/05/1999,56,48.3,52.1,41.5,,0.24,,19.5,,13,80.2,75.84,"Rain, Overcast"
uk,11/06/1999,52.1,45.2,48,39.2,,0.05,,19.4,,18.6,46.5,63.66,"Rain, Partially cloudy"
uk,11/07/1999,53.7,42.5,48.1,38.3,,0,,9.2,,13.7,56.5,71.57,Partially cloudy
uk,11/08/1999,55.1,50.6,52.6,,,0,,8.1,,8.8,91.4,80.69,Overcast
uk,11/09/1999,54.2,48.5,51.2,44.4,,0.07,,13.9,,10.2,77.7,81.25,"Rain, Overcast"
uk,11/10/1999,52.4,46.5,49.3,41.2,,0.03,,15,,11.4,77.7,80.79,"Rain, Overcast"
uk,11/11/1999,51.5,46.7,48.8,41.8,,0.07,,11.4,,19,74.7,76.12,"Rain, Partially cloudy"
uk,11/12/1999,48.8,44,47.2,38.9,,0.02,,11.4,,11.5,66.1,72.35,"Rain, Partially cloudy"
uk,11/13/1999,50.6,40,47.3,36.1,,0.03,,12.7,,14.4,70.3,78.83,"Rain, Partially cloudy"
uk,11/14/1999,51.5,47,48.9,43.1,,0.06,,11.4,,11.9,94.7,77.53,"Rain, Overcast"
uk,11/15/1999,51.9,44,47,40.4,,0.06,,6.9,,17.9,67.3,65.98,"Rain, Partially cloudy"
uk,11/16/1999,47.6,40.4,44,33.5,,0.08,,15,,14.4,65.2,75.92,"Rain, Partially cloudy"
uk,11/17/1999,44,38.6,40.3,32.2,,0.03,,16.1,,23.3,48.6,66.23,"Rain, Partially cloudy"
uk,11/18/1999,42.5,37.2,39.9,28.3,,0.07,,17.2,,16.1,53.3,73.5,"Rain, Partially cloudy"
uk,11/19/1999,44.9,38.6,40.6,29.7,,0.22,,17.2,,15.9,47,79.3,"Rain, Partially cloudy"
uk,11/20/1999,44.3,39.5,41.5,32.3,,0.08,,13.9,,17.1,68.1,75.89,"Rain, Partially cloudy"
uk,11/21/1999,44.7,39.5,41.6,34.3,,0.06,,9.2,,14.7,86.8,76.04,"Rain, Overcast"
uk,11/22/1999,47.6,40.4,43.2,35,,0.07,,10.3,,8.9,84.8,82.71,"Rain, Overcast"
uk,11/23/1999,52.4,43.1,47.9,38.9,,0.03,,9.2,,9.3,73.6,84.45,"Rain, Partially cloudy"
uk,11/24/1999,56.6,51.5,54,,,0.06,,16.1,,11,85.2,77.95,"Rain, Overcast"
uk,11/25/1999,56.9,53.3,54.7,,,0.08,,11.4,,16.1,79.8,78.31,"Rain, Overcast"
uk,11/26/1999,54.2,50.3,52,,,0,,21.9,,13.3,93.5,76.58,Overcast
uk,11/27/1999,51.2,44.9,48.8,39.6,,0.08,,10.3,,20.2,65.9,78.59,"Rain, Partially cloudy"
uk,11/28/1999,55.7,52.1,53.9,,,0,,17.2,,14.6,89.8,72.16,Overcast
uk,11/29/1999,53.9,44.7,48.7,42.6,,0.24,,16.1,,8.6,86.5,85.28,"Rain, Overcast"
uk,11/30/1999,53.9,40.3,47.5,35.6,,0.02,,19.4,,17.7,73.2,76.4,"Rain, Partially cloudy"
uk,12/01/1999,54.8,45.8,52.3,41.4,,0.05,,16.1,,17.4,81.7,71.89,"Rain, Overcast"
uk,12/02/1999,49.7,43.8,47,38.7,,0,,13.9,,20.8,62.8,67.65,Partially cloudy
uk,12/03/1999,55.7,41.6,49.1,35.1,,0.03,,27.5,,17.4,76.1,61.2,"Rain, Overcast"
uk,12/04/1999,44.9,38.9,41.5,30.5,,0,,17.2,,18.8,36.5,63.51,Partially cloudy
uk,12/05/1999,46.1,37.1,41.1,31.5,,0,,11.4,,18.3,50.3,70.6,Partially cloudy
uk,12/06/1999,54.2,46.7,51.8,42.2,,0.06,,23,,19.9,94.5,76.13,"Rain, Overcast"
uk,12/07/1999,53.7,44.3,49.7,38.4,,0.07,,18.3,,14.8,63.6,76.18,"Rain, Partially cloudy"
uk,12/08/1999,53,43.8,48.3,37.7,,0.18,,20.8,,14.4,65.3,76.87,"Rain, Partially cloudy"
uk,12/09/1999,49.7,44.7,46.4,37.5,,0.03,,19.5,,23.3,33.2,62.52,"Rain, Partially cloudy"
uk,12/10/1999,52,43.1,45,37.4,,0.12,,13.8,,15.4,69.4,76.02,"Rain, Partially cloudy"
uk,12/11/1999,54.8,47,51.5,43.6,,0.2,,23.8,,13.6,88.5,83.1,"Rain, Overcast"
uk,12/12/1999,51.5,41.6,46.3,33.6,,0.16,,17.2,,16.1,91.8,77.35,"Rain, Overcast"
uk,12/13/1999,47,38.9,41.2,31.1,,0.24,,19.5,,17.7,52,78.31,"Rain, Partially cloudy"
uk,12/14/1999,39.3,33.9,37.1,27.8,,0,,10.3,,11.4,39.1,80.72,Partially cloudy
uk,12/15/1999,38.9,33.8,36.7,26.2,,0.06,,16.1,,22.9,40.6,76.61,"Rain, Partially cloudy"
uk,12/16/1999,45.2,36.2,40.7,30,,0.03,,12.7,,16.7,66.5,76.02,"Rain, Partially cloudy"
uk,12/17/1999,53,42.2,47.8,35.5,,0.02,,24.2,,17.8,85.6,76.77,"Rain, Overcast"
uk,12/18/1999,42,35.3,39.6,29.5,,0,,11.4,,17.4,91,65.67,Overcast
uk,12/19/1999,36.8,30.7,33.1,23.2,,0.16,,12.8,,19.1,13.9,73.93,Rain
uk,12/20/1999,37.7,23,33.2,19.3,,0,,6.9,,14.3,54.1,72.96,Partially cloudy
uk,12/21/1999,42.9,36.8,40.2,31,,0.15,,10.3,,11.7,88.9,77.3,"Rain, Overcast"
uk,12/22/1999,53.7,41.2,47.2,33.9,,0.03,,18.4,,8.9,92.6,78.9,"Rain, Overcast"
uk,12/23/1999,52.1,40.2,47.5,37,,0.48,,23,,16.2,58.7,80.18,"Rain, Partially cloudy"
uk,12/24/1999,55.1,49.7,52.2,42.9,,0.59,,24.2,,10.4,96.4,84.49,"Rain, Overcast"
uk,12/25/1999,50.3,39.5,43.8,32.3,,0.31,,26.4,,20.3,71.8,69.49,"Rain, Partially cloudy"
uk,12/26/1999,47,39.8,43.1,32,,0.24,,16.1,,16.6,67.6,77.77,"Rain, Partially cloudy"
uk,12/27/1999,42.5,38,39.6,30.6,,0.06,,11.4,,17.6,65.5,83.87,"Rain, Partially cloudy"
uk,12/28/1999,40.2,33,38.3,28.4,,0,,11.4,,12.1,69,81.22,Partially cloudy
uk,12/29/1999,42.5,33.2,38.2,27.1,,0.02,,10.3,,12,22,81.37,Rain
uk,12/30/1999,46.7,36.8,41.6,30.6,,0.39,,10.3,,8.5,90.2,89.04,"Rain, Overcast"
uk,12/31/1999,47.4,40.9,44,39.5,,0.02,,6.9,,6.2,97.2,88.01,"Rain, Overcast"
uk,01/01/2000,50.6,44.6,48.9,41.4,,0.05,,9.2,,6,91,86.52,"Rain, Overcast"
uk,01/02/2000,51.9,46.5,49.1,42,,0.03,,12.8,,11.8,93,82.37,"Rain, Overcast"
uk,01/03/2000,52.1,42.2,49,37.8,,0.23,,13.9,,10.5,99.7,88.23,"Rain, Overcast"
uk,01/04/2000,48.8,41.1,43.4,35.1,,0.12,,13.4,,11.9,58.9,82.46,"Rain, Partially cloudy"
uk,01/05/2000,52.1,40.3,46.5,35.6,,0,,17.2,,14.5,62.6,78.25,Partially cloudy
uk,01/06/2000,52.4,44.3,49.6,41,,0.04,,19.5,,10.4,72.1,79.4,"Rain, Partially cloudy"
uk,01/07/2000,52.1,42.1,47.8,37.1,,0,,16.1,,10.4,71.1,78.36,Partially cloudy
uk,01/08/2000,50.6,42,47,37.6,,0.09,,15,,12.1,51.1,74.85,"Rain, Partially cloudy"
uk,01/09/2000,44.9,37.1,40.6,31.7,,0,,10.3,,11.7,4.3,76.32,Clear
uk,01/10/2000,46.5,36.7,41.7,33.1,,0.02,,10.3,,8,44.5,78.37,"Rain, Partially cloudy"
uk,01/11/2000,50.3,45.2,48.1,40.4,,0.06,,15,,12.9,93.1,80.99,"Rain, Overcast"
uk,01/12/2000,47.9,41.4,46.2,34.2,,0.06,,16.1,,9.1,90.8,76.94,"Rain, Overcast"
uk,01/13/2000,43.4,36.2,40.5,30.6,,0.13,,11.4,,8,83.1,82.61,"Rain, Overcast"
uk,01/14/2000,42.5,35.3,39.2,30.2,,0.08,,10.3,,9.2,81.5,83.52,"Rain, Overcast"
uk,01/15/2000,44,38,41.3,32.7,,0,,13.8,,8.7,69.4,81.14,Partially cloudy
uk,01/16/2000,44,38,40.2,33.2,,0.03,,6.9,,10.6,74,76.64,"Rain, Partially cloudy"
uk,01/17/2000,47.9,35.7,41,30,,0,,10.3,,4.6,51.1,85.74,Partially cloudy
uk,01/18/2000,46.7,38.9,43.8,33.3,,0.01,,12.7,,8.9,76.9,82.03,"Rain, Overcast"
uk,01/19/2000,44.7,39.4,43,36.9,,0.04,,12.7,,11.4,74,81.22,"Rain, Partially cloudy"
uk,01/20/2000,41.6,35.8,39.5,31,,0,,12.7,,6,75.7,80.93,Overcast
uk,01/21/2000,47.6,41.3,43.4,35.5,,0.03,,11.4,,8.1,47,74.86,"Rain, Partially cloudy"
uk,01/22/2000,45.2,38.9,41.7,32.4,,0.11,,17.2,,13.5,76,72.32,"Rain, Overcast"
uk,01/23/2000,44,36.6,40,29.3,,0.06,,15,,16.6,64.5,72.14,"Rain, Partially cloudy"
uk,01/24/2000,40.7,36.2,38.7,31.6,,0.03,,9.2,,11.1,73.5,75.02,"Rain, Partially cloudy"
uk,01/25/2000,42.2,35.3,39,29.5,,0,,8,,6.2,67.4,80.36,Partially cloudy
uk,01/26/2000,44.9,37.6,40.2,31.7,,0,,9.2,,6.3,44,71.29,Partially cloudy
uk,01/27/2000,43.4,34,37.4,27.3,,0,,12.7,,6.7,1.7,69.87,Clear
uk,01/28/2000,47.9,35,42.6,26.8,,0.03,,18.3,,10.1,84,71.49,"Rain, Overcast"
uk,01/29/2000,55.7,47.4,52.7,41,,0.12,,24.2,,14.6,89.3,77.62,"Rain, Overcast"
uk,01/30/2000,55.7,52.1,53.6,,,0.05,,27.5,,17.2,88.5,75.76,"Rain, Overcast"
uk,01/31/2000,55.5,51.5,53,,,0.03,,23,,14.3,91.4,77.08,"Rain, Overcast"
uk,02/01/2000,51.5,48.8,50.1,43.7,,0.1,,16.1,,10.2,96.4,84.02,"Rain, Overcast"
uk,02/02/2000,50.6,44.3,47.6,38.5,,0.47,,18.3,,14.7,55.9,74.14,"Rain, Partially cloudy"
uk,02/03/2000,48.5,42.2,45.6,36.7,,0,,10.3,,15.2,74.4,80,Partially cloudy
uk,02/04/2000,52.4,46.7,49.5,40.4,,0.06,,17.2,,9.7,89.8,84.32,"Rain, Overcast"
uk,02/05/2000,53.3,45.6,48.6,41.6,,0.03,,13.9,,6.3,84.3,77.71,"Rain, Overcast"
uk,02/06/2000,53.7,47.4,50.9,43.6,,0.03,,15,,7.1,93.9,85.28,"Rain, Overcast"
uk,02/07/2000,52.8,43.4,47.5,37.4,,0.16,,19.5,,11.4,62.8,75.32,"Rain, Partially cloudy"
uk,02/08/2000,57.5,44.7,49.6,36.7,,0.15,,27.5,,11.8,72.7,68.62,"Rain, Partially cloudy"
uk,02/09/2000,51.5,41.1,46.3,33.5,,0,,17.2,,16.5,61.9,62.76,Partially cloudy
uk,02/10/2000,50.2,40.6,45.9,34.9,,0.16,,21.9,,16.3,64,67.43,"Rain, Partially cloudy"
uk,02/11/2000,50.6,37.7,44,31.6,,0.03,,12.8,,20.4,25.4,70.56,"Rain, Partially cloudy"
uk,02/12/2000,48.8,44,46.2,38,,0.2,,17.2,,18.7,69,70.46,"Rain, Partially cloudy"
uk,02/13/2000,48.5,42.8,45.7,39.6,,0.04,,13.9,,20.4,36.1,62.89,"Rain, Partially cloudy"
uk,02/14/2000,50.6,38.9,45,35.8,,0.03,,12.8,,9,66.1,81.66,"Rain, Partially cloudy"
uk,02/15/2000,48.5,42.2,45.6,35.8,,0.04,,15,,16.1,75.6,76.05,"Rain, Overcast"
uk,02/16/2000,45.8,37.5,41.2,29.2,,0.11,,21.9,,27.1,42.3,62.02,"Rain, Partially cloudy"
uk,02/17/2000,47,35.9,41.8,28.4,,0.06,,16.1,,17.9,58.7,68.5,"Rain, Partially cloudy"
uk,02/18/2000,51.5,44.7,48.7,39.8,,0.07,,17.2,,12.1,86.9,71.29,"Rain, Overcast"
uk,02/19/2000,46.5,40.2,43.9,35.6,,0.05,,15,,17,71.1,73.16,"Rain, Partially cloudy"
uk,02/20/2000,48.8,29.6,40.8,31.7,,0.03,,8,,13.5,37.8,72.57,"Rain, Partially cloudy"
uk,02/21/2000,48.8,40.7,44.5,35.9,,0.05,,10.3,,15.5,76.3,70.18,"Rain, Overcast"
uk,02/22/2000,50.3,38.9,44.3,35.4,,0,,10.3,,11.9,63.6,66.13,Partially cloudy
uk,02/23/2000,53.7,46.1,49.9,43.9,,0.1,,13.9,,7,98.9,83.96,"Rain, Overcast"
uk,02/24/2000,53.9,44.9,50.6,40,,0.03,,13.9,,14.8,93.5,73.15,"Rain, Overcast"
uk,02/25/2000,50.1,39.5,44.2,34.3,,0.63,,10.3,,20.4,27.4,67.61,"Rain, Partially cloudy"
uk,02/26/2000,50.6,39.4,45.6,38.1,,0,,11.4,,17.4,65.2,64.12,Partially cloudy
uk,02/27/2000,53.7,48.5,51.2,43.3,,0.08,,20.8,,7.4,99.7,78.7,"Rain, Overcast"
uk,02/28/2000,51.2,44,47.8,39.2,,0.2,,20.8,,19.8,64,69.74,"Rain, Partially cloudy"
uk,02/29/2000,49.7,41.3,45.6,34.2,,0.62,,23,,11.7,63.8,83.95,"Rain, Partially cloudy"
uk,03/01/2000,47.9,40.2,42.8,33.3,,0.1,,18.3,,18.9,39.6,69.15,"Rain, Partially cloudy"
uk,03/02/2000,51.5,38.6,45.5,32.2,,0,,20.8,,15.6,81.5,72.28,Overcast
uk,03/03/2000,52.1,40.4,47.9,32.7,,0.29,,23,,16,70.7,65.3,"Rain, Partially cloudy"
uk,03/04/2000,45.2,34.8,40.1,27.2,,0.03,,15,,25,33.3,55.34,"Rain, Partially cloudy"
uk,03/05/2000,49.4,36.8,43.1,31.3,,0.06,,12.7,,20.4,69.8,62.59,"Rain, Partially cloudy"
uk,03/06/2000,52.4,43.1,48.5,37.6,,0.06,,13.9,,13.4,93.5,77.27,"Rain, Overcast"
uk,03/07/2000,57.3,50.1,53.6,,,0.06,,20.8,,12.4,89,73.22,"Rain, Overcast"
uk,03/08/2000,58.7,53.3,55.9,,,0.03,,20.7,,16.2,88.9,75.67,"Rain, Overcast"
uk,03/09/2000,61.8,53.9,56.5,,,0,,19.5,,19.7,88.1,67.58,Overcast
uk,03/10/2000,57.5,48.5,53.7,43,,0.06,,18.3,,10.8,88.1,70.75,"Rain, Overcast"
uk,03/11/2000,55.5,47,51.2,42.5,,0,,15,,14.8,73.1,65.15,Partially cloudy
uk,03/12/2000,57.8,43.8,50.4,41,,0,,10.3,,11,56.5,65,Partially cloudy
uk,03/13/2000,59.3,46.1,52.9,42.5,,0.03,,10.3,,7.3,77.8,72.86,"Rain, Overcast"
uk,03/14/2000,55.7,44,50.8,38,,0.03,,18.3,,17.6,84.8,65.92,"Rain, Overcast"
uk,03/15/2000,54.2,39.5,46.8,33.8,,0,,12.8,,21.9,31.6,61.11,Partially cloudy
uk,03/16/2000,53.3,44.3,49.2,40.4,,0,,11.4,,11.8,84.4,68.53,Overcast
uk,03/17/2000,51,48.5,49.8,44,,0,,10.3,,10.4,97.7,66.03,Overcast
uk,03/18/2000,50.1,42.2,47.2,37.8,,0.03,,12.8,,11.2,61.9,64.77,"Rain, Partially cloudy"
uk,03/19/2000,53.3,39.3,45.5,33.9,,0,,11.4,,12.4,62.8,71.41,Partially cloudy
uk,03/20/2000,56,43,49.3,41.4,,0,,9.2,,6.4,80.2,71.86,Overcast
uk,03/21/2000,57.5,40.7,47.7,37.6,,0,,10.3,,3.7,54,77.43,Partially cloudy
uk,03/22/2000,62,43.4,51.9,39.9,,0,,8,,3.9,73.8,65.23,Partially cloudy
uk,03/23/2000,57.5,46.5,51.4,42,,0.06,,11.4,,3.3,86.8,70.18,"Rain, Overcast"
uk,03/24/2000,57.8,48.3,52,43.4,,0.06,,13.9,,11.9,77.4,71.05,"Rain, Overcast"
uk,03/25/2000,53.3,42.5,47.7,37.5,,0.11,,17.2,,19.7,56.1,69.38,"Rain, Partially cloudy"
uk,03/26/2000,51.5,40.7,45.6,36.7,,0.03,,8,,21.2,37.3,63.24,"Rain, Partially cloudy"
uk,03/27/2000,48.8,39.8,43.6,34.3,,0.21,,17.2,,10.6,86.8,72.58,"Rain, Overcast"
uk,03/28/2000,45.2,40.7,42.1,33.5,,0.05,,18.3,,15.8,92.7,67.48,"Rain, Overcast"
uk,03/29/2000,44.9,39.5,42.2,33.1,,0.1,,18.3,,4.6,99.7,85.45,"Rain, Overcast"
uk,03/30/2000,47,42,44,35,,0.08,,13.9,,6,99.7,77.94,"Rain, Overcast"
uk,03/31/2000,50.1,41.6,45.1,38.2,,0.03,,6.9,,6.4,92.2,67.16,"Rain, Overcast"
uk,04/01/2000,54.2,41.2,46.8,37.8,,0.06,,9.2,,8.8,75.7,72.69,"Rain, Overcast"
uk,04/02/2000,57.5,47.6,51.5,44.3,,0.04,,12.7,,9.1,96.1,72.74,"Rain, Overcast"
uk,04/03/2000,50.1,40.4,46.5,33,,0.63,,16.1,,4.5,99.8,89.59,"Rain, Overcast"
uk,04/04/2000,39.5,37.1,38.2,28.2,,0.56,,17.2,,7,99.3,83.47,"Rain, Overcast"
uk,04/05/2000,49.4,37.7,42.5,31.1,,0.06,,15,,22.1,71,61.2,"Rain, Partially cloudy"
uk,04/06/2000,51.2,36.2,43.4,30,,0,,12.7,,22.9,25.1,60.76,Partially cloudy
uk,04/07/2000,59.1,38.9,47.9,33.9,,0,,11.4,,10.5,32.9,66.87,Partially cloudy
uk,04/08/2000,63.6,39.8,51.7,36.5,,0,,12.7,,5.7,59.8,54.94,Partially cloudy
uk,04/09/2000,58.7,43.4,49.7,37.4,,0.17,,18.3,,6.1,51.9,65.39,"Rain, Partially cloudy"
uk,04/10/2000,53,39.8,46.5,32.4,,0,,16.1,,12.1,27,59.45,Partially cloudy
uk,04/11/2000,46.6,41.1,43.6,36.5,,0.34,,11.4,,8.3,86.5,75.78,"Rain, Overcast"
uk,04/12/2000,44.3,37.1,40,31.1,,0.4,,10.3,,5.9,98.1,85.93,"Rain, Overcast"
uk,04/13/2000,49.2,39.3,42.7,33.3,,0.26,,11.4,,8.2,91.8,79.81,"Rain, Overcast"
uk,04/14/2000,49.2,41.3,45,36.5,,0.03,,13.9,,11.7,89.3,72.17,"Rain, Overcast"
